"district","type","extraction_template","pathrepl","noderepl","varrepl","typerepl","final"
"58","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")"
"59","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")"
"60","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")"
"61","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")"
"62","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")"
"63","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")"
"64","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""64*"",OutputFile=""statemod_output_district_64.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""64*"",OutputFile=""statemod_output_district_64.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""64*"",OutputFile=""statemod_output_district_64.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""64*"",OutputFile=""statemod_output_district_64.csv"",ValueColumns=""%A"")"
"68","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""68*"",OutputFile=""statemod_output_district_68.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""68*"",OutputFile=""statemod_output_district_68.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""68*"",OutputFile=""statemod_output_district_68.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""68*"",OutputFile=""statemod_output_district_68.csv"",ValueColumns=""%A"")"
"69","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""69*"",OutputFile=""statemod_output_district_69.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""69*"",OutputFile=""statemod_output_district_69.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""69*"",OutputFile=""statemod_output_district_69.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""69*"",OutputFile=""statemod_output_district_69.csv"",ValueColumns=""%A"")"
"70","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""70*"",OutputFile=""statemod_output_district_70.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""70*"",OutputFile=""statemod_output_district_70.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""70*"",OutputFile=""statemod_output_district_70.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""70*"",OutputFile=""statemod_output_district_70.csv"",ValueColumns=""%A"")"
"71","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""71*"",OutputFile=""statemod_output_district_71.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""71*"",OutputFile=""statemod_output_district_71.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""71*"",OutputFile=""statemod_output_district_71.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""71*"",OutputFile=""statemod_output_district_71.csv"",ValueColumns=""%A"")"
"72","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""72*"",OutputFile=""statemod_output_district_72.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""72*"",OutputFile=""statemod_output_district_72.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""72*"",OutputFile=""statemod_output_district_72.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""72*"",OutputFile=""statemod_output_district_72.csv"",ValueColumns=""%A"")"
"73","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""73*"",OutputFile=""statemod_output_district_73.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""73*"",OutputFile=""statemod_output_district_73.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""73*"",OutputFile=""statemod_output_district_73.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""73*"",OutputFile=""statemod_output_district_73.csv"",ValueColumns=""%A"")"
"77","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""77*"",OutputFile=""statemod_output_district_77.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""77*"",OutputFile=""statemod_output_district_77.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""77*"",OutputFile=""statemod_output_district_77.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""77*"",OutputFile=""statemod_output_district_77.csv"",ValueColumns=""%A"")"
"78","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""78*"",OutputFile=""statemod_output_district_78.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""78*"",OutputFile=""statemod_output_district_78.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""78*"",OutputFile=""statemod_output_district_78.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""78*"",OutputFile=""statemod_output_district_78.csv"",ValueColumns=""%A"")"
"80","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""80*"",OutputFile=""statemod_output_district_80.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""80*"",OutputFile=""statemod_output_district_80.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""80*"",OutputFile=""statemod_output_district_80.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""80*"",OutputFile=""statemod_output_district_80.csv"",ValueColumns=""%A"")"
"99","IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""99*"",OutputFile=""statemod_output_district_99.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""99*"",OutputFile=""statemod_output_district_99.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""99*"",OutputFile=""statemod_output_district_99.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""99*"",OutputFile=""statemod_output_district_99.csv"",ValueColumns=""%A"")"
NA,"IrrigDemand","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")",NA,NA,NA,NA
"01","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")"
"02","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")"
"04","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")"
"05","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")"
"06","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")"
"07","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")"
"08","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")"
"09","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")"
"23","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")"
"28","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")"
"29","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")"
"30","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")"
"31","IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")"
