"Date","53_AGG_IrrigDemand","53_AGG_IrrigSupply","53_AGG_IrrigShortage","53_AGG_IrrigSupDirectFlow","53_AGG_MunDemand","53_AGG_MunSupply","53_AGG_MunShortage","5300555_D_IrrigDemand","5300555_D_IrrigSupply","5300555_D_IrrigSupply_1","5300555_D_IrrigShortage","5300555_D_IrrigShortage_1","5300555_D_IrrigSupDirectFlow","5300555_D_IrrigSupDirectFlow_1","53_ADC022_IrrigDemand","53_ADC022_IrrigDemand_1","53_ADC023_IrrigDemand","53_ADC023_IrrigDemand_1","53_ADC024_IrrigDemand","53_ADC024_IrrigDemand_1","53_ADC025_IrrigDemand","53_ADC025_IrrigDemand_1","53_ADC026_IrrigDemand","53_ADC026_IrrigDemand_1","53_ADC028_IrrigDemand","53_ADC028_IrrigDemand_1","53_ADC032_IrrigDemand","53_ADC022_IrrigSupply","53_ADC022_IrrigSupply_1","53_ADC023_IrrigSupply","53_ADC023_IrrigSupply_1","53_ADC024_IrrigSupply","53_ADC024_IrrigSupply_1","53_ADC025_IrrigSupply","53_ADC025_IrrigSupply_1","53_ADC026_IrrigSupply","53_ADC026_IrrigSupply_1","53_ADC028_IrrigSupply","53_ADC028_IrrigSupply_1","53_ADC032_IrrigSupply","53_ADC032_IrrigSupply_1","53_ADC022_IrrigShortage","53_ADC022_IrrigShortage_1","53_ADC023_IrrigShortage","53_ADC023_IrrigShortage_1","53_ADC024_IrrigShortage","53_ADC024_IrrigShortage_1","53_ADC025_IrrigShortage","53_ADC025_IrrigShortage_1","53_ADC026_IrrigShortage","53_ADC026_IrrigShortage_1","53_ADC028_IrrigShortage","53_ADC028_IrrigShortage_1","53_ADC032_IrrigShortage","53_ADC032_IrrigShortage_1","53_ADC022_IrrigSupDirectFlow","53_ADC022_IrrigSupDirectFlow_1","53_ADC023_IrrigSupDirectFlow","53_ADC023_IrrigSupDirectFlow_1","53_ADC024_IrrigSupDirectFlow","53_ADC024_IrrigSupDirectFlow_1","53_ADC025_IrrigSupDirectFlow","53_ADC025_IrrigSupDirectFlow_1","53_ADC026_IrrigSupDirectFlow","53_ADC026_IrrigSupDirectFlow_1","53_ADC028_IrrigSupDirectFlow","53_ADC028_IrrigSupDirectFlow_1","53_ADC032_IrrigSupDirectFlow","53_ADC032_IrrigSupDirectFlow_1","5300767_D_IrrigDemand","5300767_D_IrrigDemand_1","5300767_D_IrrigSupply","5300767_D_IrrigSupply_1","5300767_D_IrrigShortage","5300767_D_IrrigShortage_1","5300767_D_IrrigSupDirectFlow","5300767_D_IrrigSupDirectFlow_1"
"1989-08",25716,30384.7181,2979.3908,30312.0198,NA,NA,NA,1515,1515,1515,0,0,1515,1515,423,423,558,558,791,791,352,352,677.0001,677.0001,1349,1349,2309,245.954,245.954,365.222,365.222,710.387,710.387,352,352,677.0001,677.0001,1349.0272,1349.0272,2309,2309,177.046,177.046,192.778,192.778,80.613,80.613,0,0,0,0,0,0,0,0,245.954,245.954,365.222,365.222,710.387,710.387,352,352,677.0001,677.0001,1349,1349,2309,2309,367,367,72.5892,72.5892,294.4108,294.4108,72.5892,72.5892
"1989-09",17298,21660.2276,3895.5344,20652.7161,NA,NA,NA,1373,1373,1373,0,0,1373,1373,388,388,513,513,422,422,272,272,496,496,0,815.9999,1528,189,189,67.179,67.179,424.9175,424.9175,272,272,496,496,816.0239,816.0239,1528,1528,199,199,445.8209,445.8209,0,0,0,0,0,0,0,0,0,0,189,189,67.179,67.179,422,422,272,272,496,496,815.9999,815.9999,1528,1528,375,375,451.9355,45.9374,329.0627,329.0627,0,0
"1989-10",9318,10490.4906,1646.0537,10394.4599,NA,NA,NA,600,600,600,0,0,600,600,152,152,200,200,186,186,95,95,281,281,398,398,835,154.8627,154.8627,51.615,51.615,186,186,97.7,97.7,281,281,398.0092,398.0092,835,835,0,0,148.385,148.385,0,0,0,0,0,0,0,0,0,0,152,152,51.615,51.615,186,186,95,95,281,281,398,398,835,835,300,300,0,36.8716,263.1284,263.1284,0,0
"1989-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-03",2142,492,0,492,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,123,0,0,0,0,0,0,0,0,0,0,0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,0,0,0,0,0,0,0,0,0,0
"1990-04",8028.5806,9134.9904,0,9132,NA,NA,NA,149,149,149,0,0,149,149,40,40,264,264,432,432,70,70,474,474,642,642,0,40.7452,40.7452,264,264,432,432,70,70,474,474,642.0024,642.0024,212,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,264,264,432,432,70,70,474,474,642,642,212,212,0,21.2903,0,0,0,0,0,0
"1990-05",44780,59634.8936,117.5892,58746.8085,NA,NA,NA,1613,1613,1613,0,0,1613,1613,595,595,876.0001,876.0001,787,787,723.9999,723.9999,1684,1684,2797,2797,4978,606.0845,606.0845,876.0001,876.0001,787,787,723.9999,723.9999,1684.0001,1684.0001,2797.0361,2797.0361,4978,4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,595,876.0001,876.0001,787,787,723.9999,723.9999,1684.0001,1684.0001,2797,2797,4978,4978,873,0,843.6027,843.6027,29.3973,29.3973,843.6027,843.6027
"1990-06",61696,78144.1223,777.944,74761.4133,NA,NA,NA,2594,2594,2594,0,0,2142.1799,2142.1799,1007.9999,1007.9999,1333,1333,1468,1468,1017.0001,1017.0001,1850,1850,3318,3318,5886,813.5144,813.5144,1399.4534,1399.4534,1468,1468,1017.0001,1017.0001,1850,1850,3318.0632,3318.0632,5885.9995,5885.9995,194.4855,194.4855,0,0,0,0,0,0,0,0,0,0,5e-04,5e-04,813.5144,813.5144,1303.1594,1303.1594,1468,1468,1017.0001,1017.0001,1850,1850,3318,3318,5885.9995,5885.9995,1190,1190,1190,1190,0,0,1190,1190
"1990-07",36402.0002,45714.2815,1905.4957,45437.8788,NA,NA,NA,1458,1458,1458,0,0,1458,1458,498,637,839.9999,839.9999,1118,1118,395,395,964,964,1928,1928,3932.0002,648.8979,648.8979,856.3061,856.3061,1118,1118,406.7,406.7,964,964,1928.04,1928.04,3932,3932,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,637,637,839.9999,839.9999,1118,1118,395,395,964,964,1928,1928,3932,3932,593,593,116.6263,116.6263,476.3737,476.3737,116.6263,116.6263
"1990-08",26322,27805.9296,6704.9781,27586.1438,NA,NA,NA,1555,1555,1555,0,0,1555,1555,415,415,550,550,775,775,245,245,668,668,1329,1329,2510,0,0,0,0,589.5359,589.5359,259.7,259.7,668,668,1329.0269,1329.0269,2510,2510,415,415,550,550,185.4641,185.4641,0,0,0,0,0,0,0,0,0,0,0,0,589.5359,589.5359,245,245,668,668,1329,1329,2510,2510,566,566,40.2196,40.2196,525.7805,525.7805,0,0
"1990-09",19768,21041.4097,5187.9995,20856.9569,NA,NA,NA,1493,1493,1493,0,0,1493,1493,388,388,513,513,422,422,228,228,528,528,838.9999,838.9999,1705.0001,0,0,0,0,424.4476,424.4476,241.88,241.88,528,528,839.0246,839.0246,1705.0001,1705.0001,388,388,513,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.2392,421.2392,228,228,528,528,838.9999,838.9999,1705.0001,1705.0001,425,425,29.0001,29.0001,395.9999,395.9999,0,0
"1990-10",7040.0001,8626.1234,654.9545,8572.7843,NA,NA,NA,467,467,467,0,0,467,467,115,115,152,152,141,141,72,72,219,219,305,305,645,117.1424,117.1424,152,152,141,141,74.12,74.12,219,219,305.007,305.007,645,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,152,152,141,141,72,72,219,219,305,305,645,645,200,200,36.2614,36.2614,163.7386,163.7386,36.2614,36.2614
"1990-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-01",4695.0001,0,0,0,NA,NA,NA,2092.5,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-03",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-04",3022,3400,0,3400,NA,NA,NA,149,149,149,0,0,149,149,0,0,167,167,99,99,0,0,266,266,129,129,40,0,0,167,167,99,99,0,0,266,266,129,129,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,99,99,0,0,266,266,129,129,40,40,0,0,0,0,0,0,0,0
"1991-05",46354.0005,58120.3706,0,57394.0005,NA,NA,NA,1652,1652,1652,0,0,1652,1652,540,540,950.0001,950.0001,1056,1056,884.9999,884.9999,1795.0001,1795.0001,2745,2745,4211,550.0598,550.0598,950.0001,950.0001,1056,1056,884.9999,884.9999,1795.0001,1795.0001,2745.0327,2745.0327,4211,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,540,950.0001,950.0001,1056,1056,884.9999,884.9999,1795.0001,1795.0001,2745,2745,4211,4211,686,686,686,686,0,0,686,686
"1991-06",51151.9999,67533.2999,0.0018,66874.9977,NA,NA,NA,1445.9999,1445.9999,1445.9999,0,0,1445.9999,1445.9999,881,881,968,968,1275,1275,759.0001,759.0001,1717,1717,2726,2726,6628,881,881,1026.2799,1026.2799,1275,1275,759.0001,759.0001,1717,1717,2726.0457,2726.0457,6627.9995,6627.9995,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,5e-04,881,881,968,968,1275,1275,759.0001,759.0001,1717,1717,2726,2726,6627.9995,6627.9995,425,425,425,425,0,0,425,425
"1991-07",35786,44752.7348,2295.4246,44148.31,NA,NA,NA,1432,1432,1432,0,0,1432,1432,635,637,838,838,1115,1115,412,412,959,959,1922,1922,3997,306.3125,306.3125,888.48,888.48,1115,1115,413.52,413.52,959,959,1922.0398,1922.0398,3997,3997,328.6875,328.6875,0,0,0,0,0,0,0,0,0,0,0,0,245.954,245.954,838,838,1115,1115,412,412,959,959,1922,1922,3997,3997,300,400,154.8313,154.8313,245.1687,245.1687,154.8313,154.8313
"1991-08",29822,35303.9066,4859.3414,34911.2325,NA,NA,NA,1910,1910,1910,0,0,1910,1910,498,0,658,658,928,928,293,293,800,800,1594,1594,2727,245.954,245.954,503.2491,503.2491,679.2158,679.2158,310.78,310.78,800,800,1594.0321,1594.0321,2726.9998,2726.9998,252.046,252.046,154.7508,154.7508,248.7842,248.7842,0,0,0,0,0,0,2e-04,2e-04,245.954,245.954,436.8292,436.8292,679.2158,679.2158,293,293,800,800,1594,1594,2726.9998,2726.9998,615,615,55.7459,55.7459,559.2541,559.2541,55.7459,55.7459
"1991-09",18014,20947.9851,2988.3222,20848.0569,NA,NA,NA,1067.0001,1067.0001,1067.0001,0,0,1067.0001,1067.0001,335,335,442,442,364,364,197,197,436,436,708,708,1866,238.02,238.02,303.2782,303.2782,366.4359,366.4359,208.62,208.62,436,436,708.0208,708.0208,1866,1866,96.98,96.98,138.7218,138.7218,0,0,0,0,0,0,0,0,0,0,238.02,238.02,303.2782,303.2782,364,364,197,197,436,436,708,708,1866,1866,555,555,43.6212,43.6212,511.3788,511.3788,43.6212,43.6212
"1991-10",6601.9998,8322.9457,304.2985,8207.9997,NA,NA,NA,333,333,333,0,0,333,333,122,122,160,160,149,149,75,75,225,225,318,318,669.9999,124.3038,124.3038,160,160,149,149,77.5,77.5,225,225,318.0073,318.0073,669.9999,669.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,160,160,149,149,75,75,225,225,318,318,669.9999,669.9999,100,100,23.9254,23.9254,76.0746,76.0746,0,0
"1991-11",36,36,0,36,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-12",32,32,0,32,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-01",36,36,0,36,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-02",4426.839,48,0,48,NA,NA,NA,1963.613,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,225.8065,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-03",56,56,0,56,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-04",7786,9204.8473,1156,9173,NA,NA,NA,820,820,820,0,0,820,820,87,87,115,115,87,87,155,155,325,325,239,239,457,88.6518,88.6518,115,115,90.5548,90.5548,155,155,325,325,239.0052,239.0052,457,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,115,115,87,87,155,155,325,325,239,239,457,457,300,300,11,11,289,289,11,11
"1992-05",30813.1328,40152.6427,9e-04,39652.9977,NA,NA,NA,1032.9999,1032.9999,1032.9999,0,0,1032.9999,1032.9999,542,542,717,717,537.9999,537.9999,709,709,1133.0001,1133.0001,1745,1745,3220.9998,552.1281,552.1281,717,717,560.9999,560.9999,709,709,1133.0001,1133.0001,1745.0332,1745.0332,3220.9995,3220.9995,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,542,542,717,717,537.9999,537.9999,709,709,1133.0001,1133.0001,1745,1745,3220.9995,3220.9995,367,17.5667,367,367,0,0,367,367
"1992-06",47797.9995,58232.2866,2387.9202,57682.0795,NA,NA,NA,1825,1825,1825,0,0,1825,1825,835,835,1103,1103,1159.9999,1159.9999,843,843,1517,1517,2736,2736,4586,238.02,238.02,1103,1103,1159.9999,1159.9999,843,843,1517,1517,2736.0518,2736.0518,4586,4586,596.98,596.98,0,0,0,0,0,0,0,0,0,0,0,0,238.02,238.02,1103,1103,1159.9999,1159.9999,843,843,1517,1517,2736,2736,4586,4586,550,550,550,550,0,0,550,550
"1992-07",42592.0007,49561.7769,4702.5752,49391.0232,NA,NA,NA,1920.9999,1716,1716,204.9999,204.9999,1716,1716,762.9999,762.9999,1010.0001,1010.0001,1446,1446,474,474,1164,1164,2319.0002,2319.0002,3887,245.954,245.954,1010.0001,1010.0001,1446,1446,488.04,488.04,1164,1164,2319.0481,2319.0481,3886.9998,3886.9998,517.046,517.046,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,245.954,245.954,1010.0001,1010.0001,1446,1446,474,474,1164,1164,2319.0002,2319.0002,3886.9998,3886.9998,568,568,114.4023,114.4023,453.5977,453.5977,114.4023,114.4023
"1992-08",30916,35400.3886,5770.6149,35272.7497,NA,NA,NA,1895,1895,1895,0,0,1895,1895,480,480,633,633,894,894,282,282,777,777,1537,1537,3199,245.954,245.954,242.1323,242.1323,606.8915,606.8915,298.72,298.72,777,777,1537.0309,1537.0309,3198.9998,3198.9998,234.046,234.046,390.8677,390.8677,287.1085,287.1085,0,0,0,0,0,0,2e-04,2e-04,245.954,245.954,242.1323,242.1323,606.8915,606.8915,282,282,777,777,1537,1537,3198.9998,3198.9998,579,579,48.3687,48.3687,530.6313,530.6313,44.2799,44.2799
"1992-09",23274.0001,25164.0289,6344.9617,24594.1786,NA,NA,NA,1747,1654,1654,92.9999,92.9999,1576.8826,1576.8826,437,437,578,578,475,475,257,257,596,596,943,943,2340,0,0,0,0,453.891,453.891,272.22,272.22,596,596,943.0277,943.0277,2340,2340,437,437,578,578,21.109,21.109,0,0,0,0,0,0,0,0,0,0,0,0,435.6621,435.6621,257,257,596,596,943,943,2340,2340,489,489,31.8686,31.8686,457.1314,457.1314,0,0
"1992-10",17072.0002,19530.398,4376.456,19430.8345,NA,NA,NA,1500,1279,1279,221,221,1279,1279,212,212,280,280,259,259,132,132,419,419,565,565,1902,215.9805,215.9805,89.7086,89.7086,259,259,135.72,135.72,419,419,565.0131,565.0131,1902,1902,0,0,190.2914,190.2914,0,0,0,0,0,0,0,0,0,0,212,212,89.7086,89.7086,259,259,132,132,419,419,565,565,1902,1902,700.0001,700.0001,17.1774,17.1774,682.8226,682.8226,0,0
"1992-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-03",2,4,0,4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1993-04",6068.0001,7039.2005,392,7014.0001,NA,NA,NA,180,180,180,0,0,180,180,93,93,123,123,93,93,165,165,350,350,258,258,490,94.7015,94.7015,123,123,97.093,97.093,165,165,350,350,258.0056,258.0056,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,123,123,93,93,165,165,350,350,258,258,490,490,100,100,2,2,98,98,2,2
"1993-05",43927.999,53832.1289,2008,53532.999,NA,NA,NA,1761,1761,1761,0,0,1761,1761,687,687,907,907,683,683,834,834,1453,1453,2848.9998,2848.9998,4111,699.8294,699.8294,907,907,712.1606,712.1606,834,834,1453,1453,2849.0422,2849.0422,4111,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,687,907,907,683,683,834,834,1453,1453,2848.9998,2848.9998,4111,4111,633,633,131,131,502,502,131,131
"1993-06",61288.0012,75032.1208,3268.1164,69753.6061,NA,NA,NA,3293,3293,3293,0,0,2142.1799,2142.1799,1026,1026,1237,1237,1300,1300,965.0001,965.0001,1769,1769,4097,4097,5213.0005,238.02,238.02,1207.9514,1207.9514,1300,1300,965.0001,965.0001,1769.0001,1769.0001,4097.0586,4097.0586,5213,5213,787.98,787.98,29.0486,29.0486,0,0,0,0,0,0,0,0,5e-04,5e-04,238.02,238.02,1207.9514,1207.9514,1300,1300,965.0001,965.0001,1769.0001,1769.0001,4097,4097,5213,5213,675,675,675,675,0,0,675,675
"1993-07",60036,76278.5715,1552.2273,69294.6504,NA,NA,NA,3762,3761.8665,3761.8665,0.1335,0.1335,2213.5859,2213.5859,942.9999,942.9999,1246.9999,1246.9999,1659.0001,1659.0001,584.0001,584.0001,1445,1445,3980,3980,5100,555.0766,555.0766,1246.9999,1246.9999,1659.0001,1659.0001,601.64,601.64,1445,1445,3980.0598,3980.0598,5100,5100,387.9234,387.9234,0,0,0,0,0,0,0,0,0,0,0,0,555.0766,555.0766,1246.9999,1246.9999,1659.0001,1659.0001,584.0001,584.0001,1445,1445,3980,3980,5100,5100,720,720,720,720,0,0,720,720
"1993-08",28836.0007,42486.6766,2605.4336,41006.7879,NA,NA,NA,0,2536,2536,0,0,2213.5859,2213.5859,425,425,562,562,1072,1072,250,250,686,686,2185,2185,3026.0002,245.954,245.954,475.5643,475.5643,1072,1072,265,265,686,686,2185.0273,2185.0273,3026.0002,3026.0002,179.046,179.046,86.4357,86.4357,0,0,0,0,0,0,0,0,0,0,245.954,245.954,475.5643,475.5643,1072,1072,250,250,686,686,2185,2185,3026.0002,3026.0002,516.0001,516.0001,130.1233,130.1233,385.8767,385.8767,130.1233,130.1233
"1993-09",18987.6774,26224.3772,2894.9011,26082.5044,NA,NA,NA,364.8387,1632.9999,1632.9999,0,0,1632.9999,1632.9999,430,0,568,568,467,467,253,253,552,552,1208,1208,1697,238.02,238.02,422.6609,422.6609,470.4132,470.4132,268.38,268.38,552,552,1208.0265,1208.0265,1697,1697,191.98,191.98,145.3391,145.3391,0,0,0,0,0,0,0,0,0,0,238.02,238.02,422.6609,422.6609,467,467,253,253,552,552,1208,1208,1697,1697,453,453,66.5938,66.5938,386.4062,386.4062,66.5938,66.5938
"1993-10",9201.9999,11824.6092,968.0433,11745.9674,NA,NA,NA,600,600,600,0,0,600,600,135,0,180,180,165,165,84,84,256,256,723,723,750,137.515,137.515,180,180,165,165,86.64,86.64,256,256,723.0082,723.0082,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,180,180,165,165,84,84,256,256,723,723,750,750,300,0,57.9892,57.9892,242.0108,242.0108,57.9892,57.9892
"1993-11",0,8167.7427,0,1645.1613,NA,NA,NA,0,0,0,0,0,822.5806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4083.8713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-01",270,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-03",2374.0001,0,127.1999,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0
"1994-04",4082,5509.4123,0,5496.0001,NA,NA,NA,381,381,381,0,0,381,381,53,53,72,72,53,53,95,95,200,200,194,194,326,53.9563,53.9563,72,72,55.3935,55.3935,95,95,200,200,194.0033,194.0033,326,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,72,72,53,53,95,95,200,200,194,194,326,326,0,0,0,0,0,0,0,0
"1994-05",36500.0005,48758.3715,9e-04,48140.9994,NA,NA,NA,1908.0001,1908.0001,1908.0001,0,0,1908.0001,1908.0001,618,618,818,818,617.0001,617.0001,755,755,1293,1293,1997.0001,1997.0001,3678.9998,629.4819,629.4819,818,818,643.0731,643.0731,755,755,1293,1293,1997.0382,1997.0382,3678.9995,3678.9995,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,618,618,818,818,617.0001,617.0001,755,755,1293,1293,1997.0001,1997.0001,3678.9995,3678.9995,0,467,467,467,0,0,467,467
"1994-06",55759.9993,70318.2976,881.9401,68309.779,NA,NA,NA,2463,2463,2463,0,0,2142.1799,2142.1799,950,950,1255,1255,1319,1319,957,957,1744,1744,3129.9998,3129.9998,5257,776.5635,776.5635,1207.9514,1207.9514,1319,1319,957,957,1744.0001,1744.0001,3130.0593,3130.0593,5257,5257,173.4365,173.4365,47.0485,47.0485,0,0,0,0,0,0,0,0,0,0,776.5635,776.5635,1207.9514,1207.9514,1319,1319,957,957,1744.0001,1744.0001,3129.9998,3129.9998,5257,5257,725.0001,725.0001,725.0001,725.0001,0,0,725.0001,725.0001
