Date,45_AGG_IrrigDemand,45_AGG_IrrigSupply,45_AGG_IrrigShortage,45_AGG_IrrigSupDirectFlow,45_AGG_MunDemand,45_AGG_MunSupply,45_AGG_MunShortage,45_ADC042_IrrigDemand,45_ADC043_IrrigDemand,45_ADC044_IrrigDemand,45_ADC046_IrrigDemand,45_ADC047_IrrigDemand,45_ADC048_IrrigDemand,45_ADC042_IrrigSupply,45_ADC043_IrrigSupply,45_ADC044_IrrigSupply,45_ADC046_IrrigSupply,45_ADC047_IrrigSupply,45_ADC048_IrrigSupply,45_ADC042_IrrigShortage,45_ADC043_IrrigShortage,45_ADC044_IrrigShortage,45_ADC046_IrrigShortage,45_ADC047_IrrigShortage,45_ADC048_IrrigShortage,45_ADC042_IrrigSupDirectFlow,45_ADC043_IrrigSupDirectFlow,45_ADC044_IrrigSupDirectFlow,45_ADC046_IrrigSupDirectFlow,45_ADC047_IrrigSupDirectFlow,45_ADC048_IrrigSupDirectFlow,4500576_D_IrrigDemand,4500576_D_IrrigSupply,4500576_D_IrrigShortage,4500576_D_IrrigSupDirectFlow,4500632_D_IrrigDemand,4500632_D_IrrigSupply,4500632_D_IrrigShortage,4500632_D_IrrigSupDirectFlow,4500693_D_IrrigDemand,4500693_D_IrrigSupply,4500693_D_IrrigShortage,4500693_D_IrrigSupDirectFlow
1990-11,444.0000,391.9664,52.0336,380.0000,,,,69.0000,61.0000,34.0000,0.0000,111.0000,5.0000,69.0000,61.0000,34.0000,0.0000,111.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.0000,61.0000,34.0000,0.0000,111.0000,5.0000,115.0000,111.9664,3.0336,100.0000,49.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1990-12,289.0000,238.0000,51.0000,238.0000,,,,12.0000,63.0000,30.0000,0.0000,85.0000,5.0000,12.0000,63.0000,30.0000,0.0000,85.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,63.0000,30.0000,0.0000,85.0000,5.0000,43.0000,43.0000,0.0000,43.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1991-01,245.0000,194.0000,51.0000,194.0000,,,,12.0000,63.0000,30.0000,0.0000,84.0000,5.0000,12.0000,63.0000,30.0000,0.0000,84.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,63.0000,30.0000,0.0000,84.0000,5.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1991-02,220.0000,174.0000,46.0000,174.0000,,,,11.0000,56.0000,27.0000,0.0000,76.0000,4.0000,11.0000,56.0000,27.0000,0.0000,76.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,56.0000,27.0000,0.0000,76.0000,4.0000,0.0000,0.0000,0.0000,0.0000,46.0000,0.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1991-03,255.0000,204.0000,51.0000,204.0000,,,,31.0000,54.0000,30.0000,0.0000,84.0000,5.0000,31.0000,54.0000,30.0000,0.0000,84.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,54.0000,30.0000,0.0000,84.0000,5.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1991-04,2467.0001,2493.2780,13.0000,2454.0001,,,,282.0000,482.0000,178.0000,125.0000,275.0000,511.0000,282.0000,482.0000,185.4393,125.0068,275.0000,511.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,282.0000,482.0000,178.0000,125.0000,275.0000,511.0000,522.0000,552.8140,0.0000,522.0000,54.0000,41.0000,13.0000,41.0000,38.0000,39.0179,0.0000,38.0000
1991-05,18755.0002,18170.1200,584.9770,18170.0232,,,,2871.0002,2577.0000,1183.9999,857.0001,1325.0000,3814.0000,2871.0002,2577.0000,1183.9999,857.0305,1325.0000,3814.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2871.0002,2577.0000,1183.9999,857.0001,1325.0000,3814.0000,4610.0000,4610.0308,0.0000,4610.0000,600.0000,15.0230,584.9770,15.0230,917.0000,917.0357,0.0000,917.0000
1991-06,17126.9995,17127.1347,0.0000,17126.9995,,,,3039.0000,2531.9998,1183.0000,803.0000,1487.0000,2966.9998,3039.0000,2531.9998,1183.0000,803.0435,1487.0000,2966.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3039.0000,2531.9998,1183.0000,803.0000,1487.0000,2966.9998,3811.0000,3811.0420,0.0000,3811.0000,497.0000,497.0000,0.0000,497.0000,808.0000,808.0497,0.0000,808.0000
1991-07,11890.0003,9698.9102,2361.9549,7922.4587,,,,2127.0002,920.0000,1235.0000,513.0000,727.9999,1633.0001,2127.0002,975.1999,1285.6656,535.5406,752.5090,1633.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2127.0002,919.9999,1235.0000,513.0000,727.9999,1633.0001,3672.0000,1535.6648,2136.3350,34.4584,330.0000,104.3800,225.6200,0.0000,732.0000,749.9499,0.0000,732.0000
1991-08,9818.9999,6447.6401,3520.0000,6298.9999,,,,1695.0000,808.0000,1087.0000,420.0000,638.0000,1017.9999,1695.0000,856.6801,1131.4569,438.3354,659.4929,1017.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1695.0000,808.0000,1087.0000,420.0000,638.0000,1017.9999,3230.0000,0.0000,3230.0000,0.0000,290.0000,0.0000,290.0000,0.0000,633.0000,648.6750,0.0000,633.0000
1991-09,5141.0000,3546.1935,1654.0000,3486.9999,,,,1031.0000,380.0000,510.0000,192.0000,470.0000,607.0000,1031.0000,402.8000,530.9226,200.2367,470.0000,607.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1031.0000,380.0000,510.0000,192.0000,470.0000,607.0000,1517.0000,0.0000,1517.0000,0.0000,137.0000,0.0000,137.0000,0.0000,297.0000,304.2343,0.0000,297.0000
1991-10,2009.0001,1555.8716,461.0000,1548.0001,,,,545.0001,120.0000,140.0000,52.0000,290.0000,309.0000,545.0001,120.0000,145.7435,54.1249,290.0000,309.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,545.0001,120.0000,140.0000,52.0000,290.0000,309.0000,410.0000,0.0000,410.0000,0.0000,51.0000,0.0000,51.0000,0.0000,92.0000,92.0032,0.0000,92.0000
1991-11,344.0000,294.9921,49.0079,294.9921,,,,23.0000,48.0000,47.0000,0.0000,92.0000,1.0000,23.0000,48.0000,47.0000,0.0000,92.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,48.0000,47.0000,0.0000,92.0000,1.0000,59.0000,59.0000,0.0000,59.0000,49.0000,0.0000,49.0000,0.0000,25.0000,24.9921,0.0079,24.9921
1991-12,212.0000,161.0000,51.0000,161.0000,,,,2.0000,37.0000,47.0000,0.0000,74.0000,1.0000,2.0000,37.0000,47.0000,0.0000,74.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,37.0000,47.0000,0.0000,74.0000,1.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1992-01,210.0000,159.0000,51.0000,159.0000,,,,2.0000,34.0000,47.0000,0.0000,75.0000,1.0000,2.0000,34.0000,47.0000,0.0000,75.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,34.0000,47.0000,0.0000,75.0000,1.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1992-02,196.0000,196.0000,0.0000,196.0000,,,,2.0000,32.0000,44.0000,0.0000,69.0000,1.0000,2.0000,32.0000,44.0000,0.0000,69.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,32.0000,44.0000,0.0000,69.0000,1.0000,0.0000,0.0000,0.0000,0.0000,48.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0.0000,0.0000
1992-03,1495.0000,1368.5298,142.0000,1277.0347,,,,85.0000,111.0000,279.0000,173.0000,242.0000,169.0000,85.0000,111.0000,279.0000,173.0032,242.0000,169.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.0000,111.0000,279.0000,173.0000,242.0000,169.0000,258.0000,273.5257,0.0000,196.0348,156.0000,14.0000,142.0000,0.0000,22.0000,22.0009,0.0000,22.0000
1992-04,6425.0000,6337.6937,136.0801,6276.9999,,,,524.0000,855.0000,555.0000,416.0000,485.0000,1500.0000,524.0343,854.9999,577.7687,416.0225,485.0000,1500.0000,0.0000,.0001,0.0000,0.0000,0.0000,0.0000,524.0000,854.9999,555.0000,416.0000,485.0000,1500.0000,1645.0000,1663.7140,0.0000,1645.0000,148.0000,11.9200,136.0800,0.0000,297.0000,304.2343,0.0000,297.0000
1992-05,19314.0003,18960.1027,353.9770,18960.0231,,,,2100.0000,3042.0000,939.0000,714.0000,1197.0000,3057.0002,2100.0000,3042.0000,939.0000,714.0254,1197.0000,3057.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2100.0000,3042.0000,939.0000,714.0000,1197.0000,3057.0002,6755.0000,6755.0244,0.0000,6755.0000,475.0000,121.0230,353.9770,121.0230,1035.0000,1035.0297,0.0000,1034.9999
1992-06,14848.0000,14357.1335,491.0000,14357.0000,,,,2238.0000,1804.0000,1165.0000,791.0000,1373.0000,2777.0000,2238.0000,1804.0000,1165.0000,791.0427,1373.0000,2777.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2238.0000,1804.0000,1165.0000,791.0000,1373.0000,2777.0000,3462.0000,3462.0417,0.0000,3462.0000,491.0000,0.0000,491.0000,0.0000,747.0000,747.0491,0.0000,747.0000
1992-07,8843.0004,7537.0089,1434.0128,5815.0001,,,,1465.0000,695.0000,935.0000,362.0000,552.0000,1241.0001,1465.0000,736.7000,973.3582,377.6581,570.3873,1241.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1465.0000,695.0000,935.0000,362.0000,552.0000,1241.0001,2778.0002,1593.9872,1184.0128,0.0000,250.0000,0.0000,250.0000,0.0000,565.0000,578.9180,0.0000,565.0000
1992-08,9754.0003,6298.6573,3588.1199,6128.6636,,,,1631.0000,810.0000,1088.0000,408.0000,640.0000,1017.9999,1631.0000,858.6000,1132.7720,425.9568,661.4482,1017.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1631.0000,810.0000,1088.0000,408.0000,640.0000,1017.9999,3235.0002,0.0000,3235.0002,0.0000,292.0000,0.0000,292.0000,0.0000,632.0001,570.8804,61.1196,533.6637
1992-09,5561.0001,3787.7362,1840.0001,3721.0000,,,,1146.0000,423.0000,568.0000,213.0000,370.0000,673.0000,1146.0000,448.5800,591.4389,222.4439,370.1117,673.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1146.0000,423.0000,568.0000,213.0000,370.0000,673.0000,1688.0001,0.0000,1688.0001,0.0000,152.0000,0.0000,152.0000,0.0000,328.0000,336.1617,0.0000,328.0000
1992-10,3020.0000,2327.1270,710.0187,2302.0000,,,,900.0000,177.0000,223.0000,82.0000,292.0000,463.0000,900.0000,181.4200,232.2854,85.4346,292.0000,463.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,900.0000,177.0000,223.0000,82.0000,292.0000,463.0000,658.0000,7.9813,650.0187,0.0000,60.0000,0.0000,60.0000,0.0000,165.0000,165.0057,0.0000,165.0000
1992-11,477.0000,428.0000,49.0000,428.0000,,,,26.0000,98.0000,51.0000,0.0000,37.0000,15.0000,26.0000,98.0000,51.0000,0.0000,37.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,98.0000,51.0000,0.0000,37.0000,15.0000,201.0000,201.0000,0.0000,201.0000,49.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1992-12,214.0000,163.0000,51.0000,163.0000,,,,4.0000,0.0000,55.0000,0.0000,32.0000,10.0000,4.0000,0.0000,55.0000,0.0000,32.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,0.0000,55.0000,0.0000,32.0000,10.0000,62.0000,62.0000,0.0000,62.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1993-01,142.0000,91.0000,51.0000,91.0000,,,,2.0000,0.0000,55.0000,0.0000,32.0000,2.0000,2.0000,0.0000,55.0000,0.0000,32.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,55.0000,0.0000,32.0000,2.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1993-02,127.0000,81.0000,46.0000,81.0000,,,,2.0000,0.0000,49.0000,0.0000,28.0000,2.0000,2.0000,0.0000,49.0000,0.0000,28.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,49.0000,0.0000,28.0000,2.0000,0.0000,0.0000,0.0000,0.0000,46.0000,0.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1993-03,159.0000,117.0000,42.0000,117.0000,,,,2.0000,0.0000,60.0000,12.0000,32.0000,2.0000,2.0000,0.0000,60.0000,12.0000,32.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,60.0000,12.0000,32.0000,2.0000,0.0000,0.0000,0.0000,0.0000,51.0000,9.0000,42.0000,9.0000,0.0000,0.0000,0.0000,0.0000
1993-04,3262.9999,3294.8469,29.1400,3228.9999,,,,217.0000,421.0000,273.0000,194.0000,230.0000,972.9999,217.0000,421.0000,284.3366,194.0105,230.0000,972.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.0000,421.0000,273.0000,194.0000,230.0000,972.9999,804.9999,852.8250,0.0000,804.9999,73.0000,43.8600,29.1400,39.0000,77.0000,78.8149,0.0000,77.0000
1993-05,16432.9995,16352.9156,80.1605,16352.8390,,,,1728.0000,1992.0000,918.0000,681.0000,1588.0000,4460.9995,1728.0000,1992.0000,918.0000,681.0242,1588.0000,4460.9995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1728.0000,1992.0000,918.0000,681.0000,1588.0000,4460.9995,3576.0000,3576.0237,0.0000,3576.0000,751.0000,670.8395,80.1605,670.8395,738.0000,738.0287,0.0000,738.0000
1993-06,21661.9999,21662.1377,.0002,21661.9996,,,,2325.0000,2333.0000,1984.0000,875.9999,2375.0000,4858.0000,2325.0000,2333.0000,1984.0000,876.0447,2374.9998,4858.0000,0.0000,0.0000,0.0000,0.0000,.0002,0.0000,2325.0000,2333.0000,1984.0000,875.9999,2374.9998,4858.0000,5291.0000,5291.0430,0.0000,5291.0000,555.0000,555.0000,0.0000,555.0000,1065.0000,1065.0503,0.0000,1064.9999
1993-07,12554.0001,12310.1002,383.9608,11182.0888,,,,2041.9999,883.0000,1187.0000,480.0000,867.0000,2545.0002,2041.9999,936.1800,1235.5594,500.9547,867.0000,2545.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2041.9999,883.0000,1187.0000,480.0000,867.0000,2545.0002,3528.0000,3312.4722,215.5278,2465.0657,317.0000,148.5670,168.4330,8.0230,705.0000,722.3668,0.0000,705.0000
1993-08,8991.0002,7066.6495,2046.4266,6089.0002,,,,1714.0001,667.0000,895.0000,338.0000,527.0000,1420.0001,1714.0001,706.8199,931.7172,352.9009,544.5496,1420.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1714.0001,667.0000,895.0000,338.0000,527.0000,1420.0001,2662.0000,855.5734,1806.4266,0.0000,240.0000,0.0000,240.0000,0.0000,528.0000,541.0884,0.0000,528.0000
1993-09,6368.0000,4513.1199,1918.0381,4423.0000,,,,1204.0000,447.0000,602.0000,225.0000,437.0000,1138.0000,1204.0000,473.6200,626.5600,234.8225,437.0000,1138.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1204.0000,447.0000,602.0000,225.0000,437.0000,1138.0000,1785.0000,26.9620,1758.0381,0.0000,160.0000,0.0000,160.0000,0.0000,370.0000,372.1554,0.0000,370.0000
1993-10,3000.0001,2348.9697,670.6061,2304.4233,,,,764.0001,143.0000,192.0000,70.0000,282.0000,461.0000,764.0001,151.7800,199.7399,73.0559,282.0000,461.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,764.0001,143.0000,192.0000,70.0000,282.0000,461.0000,565.0000,24.9661,540.0339,0.0000,52.0000,0.0000,52.0000,0.0000,471.0000,392.4278,78.5722,392.4232
1993-11,678.0000,601.0000,77.0000,578.0000,,,,12.0000,20.0000,122.0000,0.0000,129.0000,8.0000,12.0000,20.0000,122.0000,0.0000,129.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,20.0000,122.0000,0.0000,129.0000,8.0000,275.0000,224.0000,51.0000,201.0000,49.0000,23.0000,26.0000,23.0000,63.0000,63.0000,0.0000,63.0000
1993-12,360.0000,348.0000,12.0000,348.0000,,,,2.0000,9.0000,126.0000,0.0000,134.0000,0.0000,2.0000,9.0000,126.0000,0.0000,134.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,9.0000,126.0000,0.0000,134.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,39.0000,12.0000,39.0000,38.0000,38.0000,0.0000,38.0000
1994-01,318.0000,307.0000,11.0000,307.0000,,,,4.0000,3.0000,126.0000,0.0000,134.0000,0.0000,4.0000,3.0000,126.0000,0.0000,134.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,3.0000,126.0000,0.0000,134.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,40.0000,11.0000,40.0000,0.0000,0.0000,0.0000,0.0000
1994-02,269.0000,269.0000,0.0000,269.0000,,,,4.0000,3.0000,114.0000,0.0000,102.0000,0.0000,4.0000,3.0000,114.0000,0.0000,102.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,3.0000,114.0000,0.0000,102.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0000,46.0000,0.0000,46.0000,0.0000,0.0000,0.0000,0.0000
1994-03,1232.0000,1123.4004,121.0000,1099.0000,,,,70.0000,89.0000,226.0000,145.0000,200.0000,138.0000,70.0000,89.0000,226.0000,145.0027,200.0000,138.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,89.0000,226.0000,145.0000,200.0000,138.0000,212.0000,224.3969,0.0000,212.0000,133.0000,12.0000,121.0000,0.0000,19.0000,19.0008,0.0000,19.0000
1994-04,3220.9999,3242.6708,34.1600,3149.9999,,,,215.0000,477.0000,245.0000,175.0000,241.0000,966.9999,215.0000,477.0000,255.0510,175.0095,241.0000,966.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,215.0000,477.0000,245.0000,175.0000,241.0000,966.9999,722.9999,766.1512,0.0000,722.9999,75.0000,40.8400,34.1600,4.0000,103.0000,105.6191,0.0000,103.0000
1994-05,20377.9999,19744.1885,633.9199,19712.9999,,,,2428.0000,2846.0000,1307.9999,976.0000,1460.0000,4214.0000,2428.0000,2846.0000,1307.9999,976.0347,1460.0000,4214.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2428.0000,2846.0000,1307.9999,976.0000,1460.0000,4214.0000,5471.0000,5471.0347,0.0000,5471.0000,665.0000,31.0800,633.9199,0.0000,1010.0001,1010.0393,0.0000,1010.0001
1994-06,18475.0004,16730.7935,1744.2602,15539.3828,,,,2783.0000,2244.0000,1450.0001,988.0000,1712.0000,3454.0002,2783.0000,2244.0000,1450.0001,988.0535,1712.0000,3454.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2783.0000,2244.0000,1450.0001,988.0000,1712.0000,3454.0002,4308.0000,3246.9722,1061.0277,2055.6758,609.0000,0.0000,609.0000,0.0000,927.0000,852.7675,74.2325,852.7067
1994-07,14413.9999,10027.1553,4574.6653,9107.3735,,,,2371.0000,1138.0000,1530.0000,605.0000,900.0000,2018.9999,2371.0000,1206.4800,1592.7678,631.4117,930.1616,2018.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2371.0000,1138.0000,1530.0000,605.0000,900.0000,2018.9999,4545.0000,544.7589,4000.2407,0.0000,408.0000,0.0000,408.0000,0.0000,898.0000,731.5754,166.4246,544.3737
1994-08,11253.9997,6973.8722,4432.9632,6739.6311,,,,1883.0000,935.0000,1257.0000,472.0000,738.0000,1174.0000,1883.0000,991.0999,1308.4313,492.4603,762.8442,1174.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1883.0000,934.9999,1257.0000,472.0000,738.0000,1174.0000,3731.9998,0.0000,3731.9998,0.0000,335.0000,0.0000,335.0000,0.0000,727.9999,362.0366,365.9634,280.6312
1994-09,6038.9999,3986.1613,2115.9117,3923.0882,,,,1242.0000,460.0000,618.0000,232.0000,402.0000,730.0000,1242.0000,487.6000,643.4902,241.9829,402.0000,730.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1242.0000,460.0000,618.0000,232.0000,402.0000,730.0000,1834.9999,0.0000,1834.9999,0.0000,165.0000,0.0000,165.0000,0.0000,355.0000,239.0882,115.9118,239.0882
1994-10,3211.0002,2503.7437,729.6964,2466.3368,,,,1000.0001,163.0000,220.0000,82.0000,296.0000,475.0000,1000.0001,172.9800,229.0254,85.4346,296.0000,475.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000.0001,163.0000,220.0000,82.0000,296.0000,475.0000,652.0000,14.9580,637.0421,0.0000,65.0000,0.0000,65.0000,0.0000,258.0000,230.3456,27.6544,230.3366
1994-11,738.0000,669.0000,69.0000,656.0000,,,,78.0000,66.0000,109.0000,4.0000,140.0000,35.0000,78.0000,66.0000,109.0000,4.0000,140.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.0000,66.0000,109.0000,4.0000,140.0000,35.0000,186.0000,166.0000,20.0000,153.0000,49.0000,0.0000,49.0000,0.0000,71.0000,71.0000,0.0000,71.0000
1994-12,466.0000,415.0000,51.0000,415.0000,,,,53.0000,49.0000,102.0000,4.0000,133.0000,16.0000,53.0000,49.0000,102.0000,4.0000,133.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0000,49.0000,102.0000,4.0000,133.0000,16.0000,58.0000,58.0000,0.0000,58.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1995-01,394.0000,351.0000,43.0000,351.0000,,,,44.0000,46.0000,102.0000,3.0000,133.0000,15.0000,44.0000,46.0000,102.0000,3.0000,133.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0000,46.0000,102.0000,3.0000,133.0000,15.0000,0.0000,0.0000,0.0000,0.0000,51.0000,8.0000,43.0000,8.0000,0.0000,0.0000,0.0000,0.0000
1995-02,343.0000,343.0000,0.0000,343.0000,,,,44.0000,42.0000,93.0000,4.0000,100.0000,14.0000,44.0000,42.0000,93.0000,4.0000,100.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0000,42.0000,93.0000,4.0000,100.0000,14.0000,0.0000,0.0000,0.0000,0.0000,46.0000,46.0000,0.0000,46.0000,0.0000,0.0000,0.0000,0.0000
1995-03,326.0000,326.0000,0.0000,326.0000,,,,17.0000,44.0000,141.0000,11.0000,43.0000,19.0000,17.0000,44.0000,141.0000,11.0000,43.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,44.0000,141.0000,11.0000,43.0000,19.0000,0.0000,0.0000,0.0000,0.0000,51.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000
1995-04,2531.9999,2550.5768,22.2400,2475.9999,,,,181.0000,355.0000,320.0000,163.0000,190.0000,553.9999,181.0000,355.0000,320.0000,163.0088,190.0000,553.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,181.0000,355.0000,320.0000,163.0000,190.0000,553.9999,675.0000,715.1017,0.0000,675.0000,62.0000,39.7600,22.2400,6.0000,32.0000,32.7064,0.0000,32.0000
1995-05,11796.0001,11532.0626,263.9771,11532.0230,,,,1353.0000,1654.0000,1334.0000,562.0000,746.0000,3269.0000,1353.0000,1654.0000,1334.0000,562.0125,746.0000,3269.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1353.0000,1654.0000,1334.0000,562.0000,746.0000,3269.0000,1869.0000,1869.0125,0.0000,1869.0000,549.0001,285.0230,263.9771,285.0230,460.0000,460.0146,0.0000,460.0000
1995-06,22480.9998,22247.1165,234.0003,22246.9994,,,,2424.9998,2853.0000,1510.0000,1130.0000,2838.0000,5442.0000,2424.9998,2853.0000,1510.0000,1130.0380,2837.9998,5442.0000,0.0000,0.0000,0.0000,0.0000,.0002,0.0000,2424.9998,2853.0000,1510.0000,1130.0000,2837.9998,5442.0000,4354.0000,4354.0361,0.0000,4354.0000,1274.0000,1039.9999,234.0001,1039.9999,655.0000,655.0430,0.0000,655.0000
1995-07,16389.9998,16519.0995,.0002,16389.9995,,,,2042.9999,1493.9999,1268.0000,855.0000,2246.0000,4093.0000,2042.9999,1493.9999,1268.0000,855.0417,2245.9998,4093.0000,0.0000,0.0000,0.0000,0.0000,.0002,0.0000,2042.9999,1493.9999,1268.0000,855.0000,2245.9998,4093.0000,3068.0000,3197.0098,0.0000,3068.0000,564.0000,564.0000,0.0000,564.0000,759.0000,759.0485,0.0000,759.0000
1995-08,12109.9998,9615.9922,2669.6415,7999.0228,,,,1931.0000,960.0000,1292.0000,492.0000,758.0000,1749.9999,1931.0000,1017.5999,1344.8671,513.3334,783.5144,1749.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1931.0000,960.0000,1292.0000,492.0000,758.0000,1749.9999,3835.0000,1300.7913,2534.2085,0.0000,345.0000,209.5670,135.4330,69.0230,746.9999,765.3193,0.0000,746.9999
1995-09,6201.0001,4443.1916,1816.0244,4353.0001,,,,1096.0001,427.0000,572.0000,213.0000,431.0000,1296.0000,1096.0001,452.4200,595.3293,222.4439,431.0000,1296.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1096.0001,427.0000,572.0000,213.0000,431.0000,1296.0000,1695.0000,31.9755,1663.0244,0.0000,153.0000,0.0000,153.0000,0.0000,318.0000,318.0228,0.0000,318.0000
1995-10,3397.0001,2889.8943,516.3358,2836.7110,,,,736.0000,157.0000,249.0000,164.0000,283.0000,930.0000,736.0000,166.2200,249.0000,164.0078,283.0000,930.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,736.0000,157.0000,249.0000,164.0000,283.0000,930.0000,613.0001,144.6642,468.3358,100.7110,57.0000,9.0000,48.0000,9.0000,208.0000,208.0023,0.0000,208.0000
1995-11,665.0000,623.0000,42.0000,623.0000,,,,47.0000,25.0000,162.0000,15.0000,106.0000,12.0000,47.0000,25.0000,162.0000,15.0000,106.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.0000,25.0000,162.0000,15.0000,106.0000,12.0000,217.0000,217.0000,0.0000,217.0000,49.0000,7.0000,42.0000,7.0000,32.0000,32.0000,0.0000,32.0000
