"Date","01_AGG_IrrigDemand","01_AGG_IrrigSupply","01_AGG_IrrigShortage","01_AGG_IrrigSupDirectFlow","01_AGG_MunDemand","01_AGG_MunSupply","01_AGG_MunShortage","0100507_I_IrrigDemand","0100507_I_IrrigSupply","0100507_I_IrrigShortage","0100507_I_IrrigSupDirectFlow","0100620_IrrigDemand","0100620_IrrigSupply","0100620_IrrigShortage","0100620_IrrigSupDirectFlow","0100517_IrrigDemand","0100517_IrrigSupply","0100517_IrrigShortage","0100517_IrrigSupDirectFlow","0100570_IrrigDemand","0100570_IrrigSupply","0100570_IrrigShortage","0100570_IrrigSupDirectFlow","0100514_IrrigDemand","0100514_IrrigSupply","0100514_IrrigShortage","0100514_IrrigSupDirectFlow","0100520_IrrigDemand","0100520_IrrigSupply","0100520_IrrigShortage","0100520_IrrigSupDirectFlow","0103817_I_IrrigDemand","0103817_I_IrrigSupply","0103817_I_IrrigShortage","0103817_I_IrrigSupDirectFlow","0100526_IrrigDemand","0100526_IrrigSupply","0100526_IrrigShortage","0100526_IrrigSupDirectFlow","0100518_IrrigDemand","0100518_IrrigSupply","0100518_IrrigShortage","0100518_IrrigSupDirectFlow","0100565_IrrigDemand","0100565_IrrigSupply","0100565_IrrigShortage","0100565_IrrigSupDirectFlow","0100687_I_IrrigDemand","0100687_I_IrrigSupply","0100687_I_IrrigShortage","0100687_I_IrrigSupDirectFlow","0100503_I_IrrigDemand","0100503_I_IrrigSupply","0100503_I_IrrigShortage","0100503_I_IrrigSupDirectFlow","01_ADP037_IrrigDemand","01_ADP037_IrrigSupply","01_ADP037_IrrigShortage","01_ADP037_IrrigSupDirectFlow","0100525_IrrigDemand","0100525_IrrigSupply","0100525_IrrigShortage","0100525_IrrigSupDirectFlow","0100519_D_IrrigDemand","0100519_D_IrrigSupply","0100519_D_IrrigShortage","0100519_D_IrrigSupDirectFlow","0100688_IrrigDemand","0100688_IrrigSupply","0100688_IrrigShortage","0100688_IrrigSupDirectFlow","0100515_IrrigDemand","0100515_IrrigSupply","0100515_IrrigShortage","0100515_IrrigSupDirectFlow","0100511_IrrigDemand","0100511_IrrigSupply","0100511_IrrigShortage","0100511_IrrigSupDirectFlow"
"1989-11",176,187.7523,0,72,NA,NA,NA,25,29.7462,0,0,0,0,0,0,1,1.4679,0,1,0,0,0,0,10,12.4806,0,10,3,3.154,0,3,0,0,0,0,6,6,0,6,8,9.3404,0,8,0,0,0,0,34,34,0,0,45,45,0,0,0,0,0,0,2,2.0877,0,2,8,8,0,8,17,17,0,17,10,11.3474,0,10,7,8.1282,0,7
"1989-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-03",0,3e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"1990-04",49982.0022,49830.7429,151.2721,18493.0102,NA,NA,NA,16420.002,16420.0059,0,0,64,0,64,0,350,350,0,350,20,12,8,0,2059,2059,0,2059,125,122.2229,2.7771,59.505,71,71,0,0,682,682,0,682,4888,4888,0,4888,45,0,45,0,6059,6059,0,0,8713,8713.0088,0,0,91,59.505,31.495,59.505,428,428,0,428,1474,1474.0001,0,1474,598,598,0,598,3995.0002,3995.0002,0,3995.0002,3900,3900,0,3900
"1990-05",63680.0005,64198.5701,417.3546,28380.9775,NA,NA,NA,10790,10790.0127,0,0,77,0,77,0,1225,1225,0,1225,69,44.4,24.6,0,4175,4175,0,4175,165,152.7569,12.2431,61.4885,107,107,0,0,886.0001,886.0001,0,886.0001,6318,6318,0,6318,48,0,48,0,11300,12026.4707,0,0,12549,12740.9131,0,0,317,61.4885,255.5115,61.4885,1016,1016,0,1016,1233,1250.5277,0,1233,488,488,0,488,6052.0005,6052.0005,0,6052.0005,6865,6865,0,6865
"1990-06",115331.0001,119008.3504,1005.495,44004.5051,NA,NA,NA,16611,17771.1934,0,0,199,0,199,0,1443,1452.3931,0,1443,192,119,73,0,8700,8745.5166,0,8700,385,421.4791,0,0,248,248,0,0,1664,1799.0022,0,1405.0001,9473,10302.4053,0,9473,96,0,96,0,31201,31201,0,0,21398,23113.1738,0,0,697,59.505,637.495,59.505,1564,1591.3616,0,1564,2828,3125.8447,0,2828,1000.0001,1000.0001,0,900,8298,8724.4756,0,8298,9334,9334,0,9334
"1990-07",54406.0005,55460.8723,487.5117,17271.489,NA,NA,NA,10182,10689.7041,0,0,89,0,89,0,405,448.4975,0,405,114,114,0,0,4609.0005,4705.5723,0,4609.0005,304,304,0,0,118,118,0,0,669,737.1935,0,94,3406,3796.8757,0,2921,63,0,63,0,15405,15405,2e-04,0,9207,9207,0,0,397,61.4885,335.5115,61.4885,557,561.6918,0,557,1045,1228.2297,0,1045,314,314,0,57,2925,3172.6191,0,2925,4597,4597,0,4597
"1990-08",77653.9995,79983.1796,539.5132,25550.4885,NA,NA,NA,13486,15236.9189,0,0,104,0,104,0,681,754.6366,0,681,10,10,0,0,7877,8083.2329,0,7877,394,394,0,0,169,169,0,0,930,930.0001,0,0,4177.9995,4675.7173,0,3485,51,0,51,0,21894,21893.998,0.0016,0,13646,13646,0,0,446,61.4885,384.5115,61.4885,750,750,0,750,1476,1511.3723,0,1476,379,379,0,37,4351,4655.8149,0,4351,6832,6832,0,6832
"1990-09",79591.9978,81078.1044,321.495,30394.5038,NA,NA,NA,12890,14176.7305,0,0,83,0,83,0,833,855.304,0,833,0,0,0,0,9155.999,9156.0488,0,9155.999,240,253.0296,0,0,137,137,0,0,975,976.5441,0,358,4950,5182.1738,0,3870,60,0,60,0,17902,17902.002,0,0,16009.999,16093.4268,0,0,238,59.505,178.495,59.505,1119,1119,0,1119,2110.9998,2172.478,0,2110.9998,825,825,0,825,5713,5819.8618,0,5713,6350,6350,0,6350
"1990-10",10212.9999,10801.5936,122.5117,3470.4884,NA,NA,NA,1440,1698.9801,0,0,60,0,60,0,78,92.4958,0,78,0,0,0,0,424,529.3764,0,424,81,91.6725,0,0,45,45,0,0,260,260,0,137,604,699.1973,0,604,32,0,32,0,2941,2941,0,0,1990,1990,0,0,92,61.4885,30.5115,61.4885,166,191.2366,0,166,296,295.9998,2e-04,296,410,410,0,410,669,765.8422,0,669,624.9999,729.3044,0,624.9999
"1990-11",58,61.4469,0,24,NA,NA,NA,12,14.1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6442,0,3,2,2,0,2,0,0,0,0,3,3,0,3,3,3.2526,0,3,0,0,0,0,7,7,0,0,15,15,0,0,0,0,0,0,2,2.0877,0,2,3,3,0,3,5,5,0,5,3,3.3042,0,3,0,0,0,0
"1990-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-03",1,1.4682,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,1.4679,0,1,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"1991-04",49881.9992,49721.7412,160.2721,18372.0101,NA,NA,NA,14790,14790.0059,0,0,59,0,59,0,300,300,0,300,15,9,6,0,1959.0001,1959.0001,0,1959.0001,129,125.2229,3.7771,59.505,69,69,0,0,722.9999,722.9999,0,722.9999,5400,5400,0,5400,36,0,36,0,8459,8459,0,0,7956.999,7957.0073,0,0,115,59.505,55.495,59.505,440,440,0,440,1457.0001,1457.0001,0,1457.0001,624.9999,624.9999,0,624.9999,3737,3737,0,3737,3612,3612,0,3612
"1991-05",85483.001,86219.9146,566.3547,39590.977,NA,NA,NA,15419.001,15419.0195,0,0,111,0,111,0,1769.9999,1769.9999,0,1769.9999,72,20.4,51.6,0,7115,7115,0,7115,228,193.7569,34.2431,61.4885,137,137,0,0,1093.0001,1093.0001,0,1093.0001,8215,8215,0,8215,56,0,56,0,12297,13311.2246,0,0,17320,17584.8496,0,0,375,61.4885,313.5115,61.4885,1238,1238,0,1238,1704,1728.1755,0,1704,622,622,0,622,8541,8541,0,8541,9170,9170,0,9170
"1991-06",92514.9981,96126.5098,634.4951,37717.5049,NA,NA,NA,13589,14538.1953,0,0,144,0,144,0,1265,1273.1968,0,1265,122,119,3,0,7899.9995,7941.3301,0,7899.9995,385,385,0,0,192,192,0,0,1367,1482.0405,0,1107.9999,8106.0005,8815.6211,0,8106.0005,61,0,61,0,20966.998,20966.998,0,0,18552,20327.2266,0,0,486,59.505,426.495,59.505,1294,1316.5382,0,1294,2428,2683.7283,0,2428,822,822,0,722,7185,7554.1299,0,7185,7650,7650,0,7650
"1991-07",116167.0007,118843.3694,594.5115,35120.9739,NA,NA,NA,18931,19874.4375,0,0,156,0,156,0,1059,1173.501,0,1059,114,114,0,0,11595.001,11837.8564,0,11595.001,309,350.813,0,5,200,200,0,0,1495,1612.6248,0,920,7640,8570.7617,0,2336.563,31,0,31,0,31392,31392,0,0,22593,22593,0,0,469,61.4885,407.5115,61.4885,1152,1162.1729,0,1152,2493.9998,2775.4763,0,2334.4829,764,764,0,0,6938,7526.2373,0,6822.4385,8835,8835,0,8835
"1991-08",95929.0008,98877.605,610.5124,33495.489,NA,NA,NA,15949,18019.6328,0,0,143,0,143,0,856,948.5182,0,856,10,10,0,0,10164,10429.9453,0,10164,394,394,0,0,198,198,0,0,1140,1140.0001,0,210,5771.0005,6487.8667,0,5078,55,0,55,0,26270,26270,9e-04,0,17037,17037,0,0,474,61.4885,412.5115,61.4885,1048,1048,0,1048,1940.9999,1941,0,1941,585,585,0,243,5897.0005,6310.1533,0,5897.0005,7997,7997,0,7997
"1991-09",60076.0025,60992.2456,407.495,22381.5058,NA,NA,NA,9740.001,10712.7129,0,0,109,0,109,0,624.0001,640.5592,0,624.0001,0,0,0,0,6415.0005,6415.0542,0,6415.0005,240,240,0,0,131,131,0,0,647,647,0,30,3394,3536.4734,0,2314.0002,52,0,52,0,13114,13114.001,0,0,12365.001,12429.667,0,0,306,59.505,246.495,59.505,852,852,0,852,1550,1595.1694,0,1550,690,690,0,690,4388,4470.1035,0,4388,5459,5459,0,5459
"1991-10",12883,13694.0737,133.5118,4696.4884,NA,NA,NA,1723,2032.6267,0,0,64,0,64,0,133,158.23,0,133,0,0,0,0,564,704.1044,0,564,81,93.6725,0,0,46,46,0,0,340,340,0,217,976,1129.524,0,976,28,0,28,0,3359,3359,0,0,2721,2721,0,0,103,61.4885,41.5115,61.4885,253,291.4812,0,253,381,380.9998,2e-04,381,393,393,0,393,971.9999,1112.5688,0,971.9999,746,870.3777,0,746
"1991-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-03",1149,1228.5536,3,504,NA,NA,NA,191,225.1008,0,0,0,0,0,0,4,4.8716,0,4,0,0,0,0,50,62.403,0,50,20,20.7699,0,20,7,7,0,0,57,57.2966,0,57,49,56.4597,0,49,3,0,3,0,186,186,0,0,258,258,0,0,11,11.2956,0,11,23,26.2256,0,23,45,45.0001,0,45,100,100,0,100,55,62.9108,0,55,90,105.2198,0,90
"1992-04",115520,95391.4587,20128.5594,40883.1506,NA,NA,NA,37610,20558.3965,17051.6035,0,148,0,148,0,819,819,0,819,38,23,15,0,5236,5236,0,5236,228,189.2229,38.7771,59.505,145,145,0,0,1215,1215,0,1215,12912.001,10321.1416,2590.8579,10321.1416,58,0,58,0,15049,15049,0,0,18603,18603.0195,0,0,286,59.6791,226.3208,59.505,845,845,0,845,3087,3087,0,3087,860,860,0,860,9815.999,9815.999,0,9815.999,8565,8565,0,8565
"1992-05",132163.002,126618.4639,7757.5646,47138.1822,NA,NA,NA,23739.002,23739.0254,0,0,137,0,137,0,2470,2158.8613,311.1387,2158.8613,129,29.4,99.6,0,12330,12330,0,12330,331,167.9941,163.0059,61.4885,178,178,0,0,1765,1765,0,1765,13336,10665.1787,2670.8203,6064.1528,75,0,75,0,22383,24187.4492,0,0,24215,24585.332,0,0,446,61.4885,384.5115,61.4885,1734,1734,0,1734,2698,2736.2219,0,2698,853,853,0,801.069,13019,11281.9102,1737.0907,9318.5195,12325,10145.6025,2179.3975,10145.6025
"1992-06",61349.0009,65168.2186,500.4951,26901.505,NA,NA,NA,12552.001,13428.4424,0,0,100,0,100,0,1014.9999,1021.5849,0,1014.9999,119,119,0,0,7213,7250.6318,0,7213,385,385,0,0,164,164,0,0,541,599.9115,0,282,4297,4673.1914,0,4297,48,0,48,0,6655,6655,0,0,13713,16241.5977,0,0,412,59.505,352.495,59.505,596,606.3483,0,596,1539,1701.0837,0,1539,388,388,0,288,5117,5379.9219,0,5117,6495,6495,0,6495
"1992-07",93481.9995,96808.6571,566.5115,33497.488,NA,NA,NA,17445,18314.6836,0,0,132,0,132,0,841,931.4998,0,841,114,114,0,0,10009,10218.6377,0,10009,304,304,0,0,189,189,0,0,1272,1421.218,0,697,5915,6625.4971,0,5430,56,0,56,0,22440,22440,0,0,17609,18650.7539,0,0,440,61.4885,378.5115,61.4885,961,969.3751,0,961,1955,2297.645,0,1955,624,624,0,367,5557,6027.8589,0,5557,7618.9995,7618.9995,0,7618.9995
"1992-08",66765,69188.3632,386.5124,23265.4887,NA,NA,NA,11750,13275.7051,0,0,80,0,80,0,640.9999,709.9207,0,640.9999,10,10,0,0,7357,7549.5176,0,7357,394,394,0,0,129,129,0,0,930,934.456,0,0,4104,4591.8193,0,3411.0002,43,0,43,0,16333,16333,9e-04,0,12532,12532,0,0,325,61.4885,263.5115,61.4885,764.0001,764.0001,0,764.0001,1428,1678.4364,0,1428,364,364,0,22,3997,4277.0195,0,3997,5584,5584,0,5584
"1992-09",52992.0002,53577.5007,506.4963,18013.5045,NA,NA,NA,7285.0005,8012.437,0,0,139,0,139,0,486,499.0295,0,486,0,0,0,0,4020.9998,4020.9998,0,4020.9998,240,240,0,0,137,137,0,0,617,690.5258,0,0,2835,2945.0659,0,1755,67,0,67,0,14744,14743.999,0.0012,0,10369,10423.1953,0,0,360,59.505,300.495,59.505,903,903,0,903,1281,1325.1967,0,1281,759.9999,759.9999,0,759.9999,3719,3788.5469,0,3718.9998,5029,5029,0,5029
"1992-10",9366.9998,9950.8663,141.5115,3165.4885,NA,NA,NA,1328,1566.8372,0,0,66,0,66,0,61,72.5416,0,61,0,0,0,0,367,458.1371,0,367,81,90.6725,0,0,43,43,0,0,268,301.9826,0,145,545.0001,630.5621,0,545.0001,40,0,40,0,2740.9998,2740.9998,0,0,1744,1744,0,0,97,61.4885,35.5115,61.4885,158,181.9843,0,158,270,322.6285,0,270,422,422,0,422,546,625.3689,0,546,590,688.6634,0,590
"1992-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-03",8,9.2377,0,5,NA,NA,NA,0,0,0,0,0,0,0,0,1,1.4679,0,1,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1.4654,0,1,0,0,0,0,3,3.3043,0,3,0,0,0,0
"1993-04",34903.999,34828.7273,81.4952,13378.505,NA,NA,NA,11649.999,11650.0039,0,0,31,0,31,0,253,253,0,253,0,0,0,0,1550,1550,0,1550,91,97.2123,0,51,55,55,0,0,508,508,0,508,3518,3518,0,3518,25,0,25,0,3549,3548.9998,2e-04,0,6150,6150.0063,0,0,85,59.505,25.495,59.505,310,310,0,310,1048,1048,0,1048,452,452,0,452,2753,2753,0,2753,2876,2876,0,2876
"1993-05",95835.0002,95978.0635,590.9549,43495.152,NA,NA,NA,16571,16571.0176,0,0,120,0,120,0,1860,1860,0,1860,75,49.8,25.2,0,8245,8245,0,8245,262,215.7569,46.2432,61.4885,146,146,0,0,1381,1381,0,1381,10058,10058,2e-04,8041.1748,58,0,58,0,14472,14897.627,0,0,18339,18619.5098,0,0,403,61.4885,341.5115,61.4885,1447.0001,1447.0001,0,1447.0001,1969,1996.8636,0,1969,725.0001,725.0001,0,725.0001,9989,9989,0,9989,9715,9715,0,9715
"1993-06",82054.0005,85258.5656,554.4951,33953.5054,NA,NA,NA,12097,12941.8633,0,0,103,0,103,0,1204,1211.8276,0,1204,119,122.6,0,0,7155,7192.4326,0,7155,385,385,0,0,171,171,0,0,1170,1271.8572,0,911,7139,7763.854,0,7139,46,0,46,0,17361,17361,0,0,17054,18602.0996,0,0,465,59.505,405.495,59.505,1128.0001,1147.6442,0,1128.0001,2229.9998,2464.6003,0,2229.9998,717.0001,717.0001,0,617,6544,6880.2813,0,6544,6966.0005,6966.0005,0,6966.0005
"1993-07",108800.996,111277.7476,747.5116,33673.7721,NA,NA,NA,19879,20869.9336,0,0,162,0,162,0,991,1097.6841,0,991,114,114,0,0,10395,10612.7305,0,10395,304,322.0432,0,0,231,231,0,0,1264.0001,1412.5558,0,688.9999,6708,7519.6104,0,3770.0579,56,0,56,0,26998.998,26998.998,0,0,21497.998,21497.998,0,0,591,61.4885,529.5115,61.4885,996,1004.5942,0,996,2274.9998,2673.5386,0,2274.9998,645,645,0,388,6182,6705.5728,0,4597.2261,9511,9511,0,9511
"1993-08",86250.0008,89385.4961,413.5124,32460.4887,NA,NA,NA,15013,16962.2969,0,0,93,0,93,0,873,967.4725,0,873,10,10,0,0,10264,10532.5625,0,10264,394,394,0,0,158,158,0,0,1098.0001,1142.5458,0,168,5701,6408.6382,0,5008,53,0,53,0,19216,19216,9e-04,0,16620,16620,0,0,329,61.4885,267.5115,61.4885,1014.0001,1014.0001,0,1014.0001,1958.0001,2025.0415,0,1958.0001,572,572,0,230,5957.0005,6374.4502,0,5957,6927,6927,0,6927
"1993-09",48076.001,48909.5513,214.4953,17838.5049,NA,NA,NA,7696,8464.1045,0,0,71,0,71,0,488,501.0747,0,488,0,0,0,0,5169,5169.0273,0,5169,240,240,0,0,95,95,0,0,617,617,0,0,2852,2963.1643,0,1772.0001,38,0,38,0,10122.001,10122.001,3e-04,0,10173,10226.1211,0,0,165,59.505,105.495,59.505,758,758,0,758,1289,1326.6031,0,1289,585,585,0,585,3477,3541.9502,0,3476.9998,4241,4241,0,4241
"1993-10",5032,5282.8603,51.0003,1472,NA,NA,NA,621,732.9351,0,0,33,0,33,0,35,41.3763,0,35,0,0,0,0,189,235.5829,0,189,81,81,0,0,19,19,0,0,123,123,0,0,288,333.253,0,288,18,0,18,0,1697,1697,0,0,967.9999,967.9999,0,0,31,32.0346,0,31,95,109.4969,0,95,138,137.9998,2e-04,138,203,203,0,203,258,295.1634,0,258,235,274.0185,0,235
"1993-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-03",271,274.8812,2,114,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,32,32.1146,0,32,26,29.8562,0,26,2,0,2,0,155,155,0,0,0,0,0,0,0,0,0,0,13,14.9101,0,13,0,1e-04,0,0,43,43,0,43,0,1e-04,0,0,0,0,0,0
"1994-04",30202.0001,30249.2902,152.2769,11301.5051,NA,NA,NA,7219,7219.0039,0,0,59,18,41,0,148,148,0,148,1,1.4,0,0,1296,1296,0,1296,105,105,0,0,66,66,0,0,592,592,0,592,3067,3067,0,3067,28,0,28,0,6910,7087.6118,0,0,4429,4450.5513,0,0,143,59.7231,83.2769,59.505,360,360,0,360,680.0001,680.0002,0,680.0001,439,439,0,439,2255,2255,0,2255,2405,2405,0,2405
"1994-05",99729.0006,99409.915,774.3626,37950.238,NA,NA,NA,18883,18883.0273,0,0,158,58,100,0,1543.0001,1543.0001,0,1543.0001,106,43.4,62.6,0,5951,5951,0,5951,278,317.1281,0,2,186,186,0,0,1903,1903,0,1708,7337.0005,7337.001,0,5122.0005,62,0,62,0,21296,21296,0,0,17572,17862.5254,0,0,525,61.4885,463.5115,61.4885,1910,1823.7489,86.2511,1823.7489,1920,2045.5956,0,1640,877,877,0,877,9162,9162,0,9162,10060,10060,0,10060
"1994-06",109260.998,111837.273,975.4959,28544.505,NA,NA,NA,16766,18607.8184,0,0,176,66,110,0,1216,1273.093,0,1216,216,43,173,0,7109,7806.1396,0,7109,467,467,0,0,247,247,0,0,1606,1777.5662,0,832,8800,8800.001,0,0,87,0,87,0,29767,29766.998,9e-04,0,20449.998,20450,0,0,665,59.505,605.495,59.505,1546,1586.604,0,1546,2408,2408,0,392,921.9999,921.9999,0,577,7845,8588.5479,0,7845,8968,8968,0,8968
"1994-07",91161.9998,96335.7904,689.5121,15212.5832,NA,NA,NA,17919,20962.4336,0,0,121,68,53,0,901,1070.5735,0,901,104,17,87,0,7625,8982.9375,0,0,370,370,0,0,239,239,0,0,1265.9999,1345.532,0,568,6192,6337.9199,0,0,77,0,77,0,20701,20701,6e-04,0,18388,18388,0,0,533.9999,61.4885,472.5115,61.4885,859,926.9216,0,859,2135,2135,0,1026,685,685,0,437,6211,7048.1802,0,4525.0947,6835,6996.8037,0,6835
"1994-08",96419.9999,79005.2393,22650.2289,22223.9553,NA,NA,NA,16667,19331.2637,0,0,150,51,99,0,820.9999,975.1419,0,820.9999,0,0,0,0,7652,8937.7354,0,2953.2673,297,312.8874,0,0,230,228.265,1.735,0,1489,1489,0,938.1989,6234,6586.6665,0,2145,57,0,57,0,28155,6136.0195,22018.9824,0,16953,16953,0,0,535,61.4885,473.5115,61.4885,1249.0001,1249.0001,0,1249.0001,2025.9999,2025.9999,0,1086,756.9999,756.9999,0,0,5739,6501.7715,0,5561.0005,7409,7409,0,7409
"1994-09",57351.9988,47375.8937,12133.581,20329.6047,NA,NA,NA,8926,10099.125,0,0,136,32,104,0,558,586.4266,0,558,0,0,0,0,4600,4913.064,0,4600,183,206.7785,0,31,151,11,140,0,883.9999,883.9999,0,662,3669.9998,4064.3906,0,3669.9998,58,0,58,0,16996,5464.9131,11531.0859,0,9325.999,9325.999,0,0,360,59.505,300.495,59.505,908,908,0,908,1269,1269,0,1190.1,676.0001,676.0001,0,0,3700,3924.6919,0,3700,4951,4951,0,4951
