"Date","07_AGG_IrrigDemand","07_AGG_IrrigSupply","07_AGG_IrrigShortage","07_AGG_IrrigSupDirectFlow","07_AGG_MunDemand","07_AGG_MunSupply","07_AGG_MunShortage","0700502_I_IrrigDemand","0700502_I_IrrigSupply","0700502_I_IrrigShortage","0700502_I_IrrigSupDirectFlow","0700540_I_IrrigDemand","0700540_I_IrrigSupply","0700540_I_IrrigShortage","0700540_I_IrrigSupDirectFlow","0700549_I_IrrigDemand","0700549_I_IrrigSupply","0700549_I_IrrigShortage","0700549_I_IrrigSupDirectFlow","0700569_I_IrrigDemand","0700569_I_IrrigSupply","0700569_I_IrrigShortage","0700569_I_IrrigSupDirectFlow","0700570_I_IrrigDemand","0700570_I_IrrigSupply","0700570_I_IrrigShortage","0700570_I_IrrigSupDirectFlow","0700597_I_IrrigDemand","0700597_I_IrrigSupply","0700597_I_IrrigShortage","0700597_I_IrrigSupDirectFlow","0700601_I_IrrigDemand","0700601_I_IrrigSupply","0700601_I_IrrigShortage","0700601_I_IrrigSupDirectFlow","0700547_I_IrrigDemand","0700547_I_IrrigSupply","0700547_I_IrrigShortage","0700547_I_IrrigSupDirectFlow","0700614_IrrigDemand","0700614_IrrigSupply","0700614_IrrigShortage","0700614_IrrigSupDirectFlow","0700647_IrrigDemand","0700647_IrrigSupply","0700647_IrrigShortage","0700647_IrrigSupDirectFlow","0700652_I_IrrigDemand","0700652_I_IrrigSupply","0700652_I_IrrigShortage","0700652_I_IrrigSupDirectFlow","0700527_D_IrrigDemand","0700527_D_IrrigSupply","0700527_D_IrrigShortage","0700527_D_IrrigSupDirectFlow","0700698_I_IrrigDemand","0700698_I_IrrigSupply","0700698_I_IrrigShortage","0700698_I_IrrigSupDirectFlow","07_ADP001_IrrigDemand","07_ADP001_IrrigSupply","07_ADP001_IrrigShortage","07_ADP001_IrrigSupDirectFlow","0700699_IrrigDemand","0700699_IrrigSupply","0700699_IrrigShortage","0700699_IrrigSupDirectFlow","07_Arvada_I_MunDemand","07_Arvada_I_MunSupply","07_Arvada_I_MunShortage","07_Arvada_O_MunDemand","07_Arvada_O_MunSupply","07_Arvada_O_MunShortage","07_ConMut_I_MunDemand","07_ConMut_I_MunSupply","07_ConMut_I_MunShortage","07_ConMut_O_MunDemand","07_ConMut_O_MunSupply","07_ConMut_O_MunShortage","07_CoorsC_MunDemand","07_CoorsC_MunSupply","07_CoorsC_MunShortage","07_CoorsB_MunDemand","07_CoorsB_MunSupply","07_CoorsB_MunShortage","07_Golden_I_MunDemand","07_Golden_I_MunSupply","07_Golden_I_MunShortage","07_Golden_O_MunDemand","07_Golden_O_MunSupply","07_Golden_O_MunShortage","07_AMP001_I_MunDemand","07_AMP001_I_MunSupply","07_AMP001_I_MunShortage","07_AMP001_O_MunDemand","07_AMP001_O_MunSupply","07_AMP001_O_MunShortage"
"1974-05",8015.9997,8015.9998,0,927,5632.0699,5620.7693,11.3006,871,871,0,0,1475,1475,0,0,139,139,0,0,2569.9998,2569.9998,0,0,86,86,0,0,50,50,0,0,211,211,0,0,891,891,0,0,50,50,0,50,84,84,0,84,200,200,0,0,550,550,0,550,429,429,0,0,243,243,0,243,167,167,0,0,798.18,798.18,0,1642.5699,1642.5699,0,126,126,0,181,181,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,282.2493,11.3006,588.18,588.18,0,1292.17,1292.17,0
"1974-06",6449,6524.5791,0,730.0001,6525.3201,6525.3163,0.0037,692,692,0,0,1400,1400,0,0,191,191,0,0,1900,1975.5791,0,0,50,50,0,0,63,63,0,0,150,150,0,0,667,667,0,0,56,56,0,56,68,68,0,68,167,167,0,0,489,489,0,489,300,300,0,0,117,117,0,117,139,139,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,126,126,0,223,223,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,588.18,588.18,0,1643.02,1643.02,0
"1974-07",7693,7779.3772,0,917,6768.5003,6768.5003,0,852,852,0,0,1517,1517,0,0,333,333,0,0,1971,2047.9252,0,0,67,67,0,0,100,100,0,0,200,200,0,0,922,922,0,0,86,86,0,86,90,90,0,90,200,200,0,0,622,622,0,622,428,428,0,0,119,128.452,0,119,186,186,0,0,798.18,798.18,0,2190.0903,2190.0903,0,126,126,0,236,236,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,588.18,588.18,0,1728.23,1728.23,0
"1974-08",5318.0001,4085.4618,1241.3223,690,6086.64,6086.6402,0,778,747.516,30.4841,0,648.0001,308.5143,339.4857,0,181,181,0,0,1317,626.8121,690.188,0,56,56,0,0,100,100,0,0,178,178,0,0,877,877,0,0,63,63,0,63,59,59,0,59,83,83,0,0,470,470,0,470,300,161.511,138.489,0,98,106.784,0,98,110,67.3245,42.6755,0,798.18,798.18,0,1861.5699,1861.5701,0,126,126,0,205,205,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,588.18,588.18,0,1464.6001,1464.6001,0
"1974-09",2807,2312.7183,500.7817,331,5161.61,5161.6062,0.0038,473,390.1876,82.8124,0,179,130.5012,48.4988,0,54,15,39,0,884,575.28,308.7201,0,33,33,0,0,75,75,0,0,90,90,0,0,420,420,0,0,23,23,0,23,28,28.56,0,28,18,18,0,0,225,225,0,225,176,176,0,0,55,60.94,0,55,74,52.2495,21.7505,0,798.1801,798.1801,0,1423.5599,1423.5599,0,126,126,0,152,152,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,588.18,588.18,0,1124.75,1124.75,0
"1974-10",1180,1241.8151,5,98,3813.78,3813.78,0,133,149.16,0,0,113,130.15,0,0,13,8,5,0,575,575,0,0,3,3.38,0,0,3,3.29,0,0,12,12.88,0,0,125,132.3531,0,0,3,3.56,0,3,17,18.84,0,17,3,3.578,0,0,35,40.46,0,35,77,81.42,0,0,43,47.844,0,43,25,31.9,0,0,798.18,798.18,0,766.53,766.53,0,126,126,0,82,82,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,588.18,588.18,0,605.48,605.48,0
"1974-11",13,10.04,3,0,2206.89,2206.8863,0.0037,2,2.04,0,0,2,1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,0,0,0,126,126,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,588.18,588.18,0,0,0,0
"1974-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,126,126,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,588.18,588.18,0,0,0,0
"1975-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,129,129,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,585.18,585.18,0,0,0,0
"1975-02",0,0,0,0,2175.1199,1958.0827,217.0372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,581.1442,217.0357,0,0,0,129,129,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,585.18,585.18,0,0,0,0
"1975-03",0,0,0,0,2206.75,1408.57,798.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,0,798.18,0,0,0,129,129,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,585.18,585.18,0,0,0,0
"1975-04",695,684.6325,11.4515,68,4252.4601,3353.8716,898.5883,41,41,0,0,40,40,0,0,7,3,4,0,403,403,0,0,10,10,0,0,4,4,0,0,7,7,0,0,70,62.5485,7.4515,0,4,4,0,4,3,3.56,0,3,0,0,0,0,11,11.116,0,11,37,37,0,0,50,50,0,50,8,8.408,0,0,798.1801,0,798.1801,985.54,885.1354,100.4045,129,129,0,109,109,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,585.1799,585.1799,0,774.9,774.9,0
"1975-05",2649,2640.2966,8.7034,320,5632.07,5211.1195,420.9504,304,304,0,0,483,483,0,0,44,44,0,0,823,823,0,0,29,29,0,0,17,17,0,0,67,67,0,0,294,294,0,0,17,17,0,17,31,31,0,31,67,67,0,0,190,190,0,190,143,143,0,0,82,82,0,82,58,49.2966,8.7034,0,798.18,798.18,0,1642.5699,1221.6195,420.9504,129,129,0,185,185,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,585.18,585.18,0,1288.17,1288.17,0
"1975-06",5820.0002,5891.0058,0,657.0001,6525.3202,6525.3164,0.0038,621,621,0,0,1270.0001,1270.0001,0,0,164,164,0,0,1786.0001,1857.0056,0,0,40,40,0,0,50,50,0,0,140,140,0,0,567,567,0,0,44,44,0,44,65,65,0,65,133,133,0,0,444,444,0,444,266,266,0,0,104,104,0,104,126,126,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,129,129,0,228,228,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,585.1799,585.1799,0,1638.0201,1638.0201,0
"1975-07",5837.0002,5855.6181,0,571,6768.5003,6768.5003,0,500.0001,500.0001,0,0,1000.0001,1000.0001,0,0,289,289,0,0,1912,1924.4858,0,0,44,44,0,0,67,67,0,0,120,120,0,0,837,837,0,0,57,57,0,57,57,57,0,57,133,133,0,0,378,378,0,378,259,259,0,0,79,85.132,0,79,105,105,0,0,798.18,798.18,0,2190.0903,2190.0903,0,129,129,0,241,241,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,585.18,585.18,0,1723.23,1723.23,0
"1975-08",4312.0001,3904.0283,414.5958,522,6086.6399,6086.64,0,574.0001,574.0001,0,0,513,513,0,0,150,150,0,0,1196,895.5687,300.4313,0,44,44,0,0,80,80,0,0,133,133,0,0,723,723,0,0,50,50,0,50,44,44,0,44,67,67,0,0,350,350,0,350,229,137.511,91.489,0,78,84.624,0,78,81,58.3245,22.6755,0,798.18,798.18,0,1861.5699,1861.5701,0,129,129,0,210,210,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,585.18,585.18,0,1459.6,1459.6,0
"1975-09",3555,2668.8744,894.3656,427,5161.6099,5161.6063,0.0038,609,390.1876,218.8124,0,232,169.6748,62.3252,0,64,18,46,0,1076,588.7825,487.2174,0,44,44,0,0,100,100,0,0,120,120,0,0,539,539,0,0,31,31,0,31,34,34.68,0,34,24,24,0,0,292,292,0,292,227,182.74,44.26,0,70,77.56,0,70,93,57.2495,35.7505,0,798.1801,798.1801,0,1423.5599,1423.5601,0,129,129,0,155,155,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,585.1799,585.1799,0,1121.75,1121.75,0
"1975-10",1741,1846.0475,0,157,3813.78,3813.78,0,212,237.24,0,0,178,204.9,0,0,18,19.82,0,0,793.0001,793.0001,0,0,7,7.22,0,0,7,7.01,0,0,20,21.8,0,0,182,192.51,0,0,7,7.64,0,7,27,30.04,0,27,5,5.63,0,0,55,63.58,0,55,122,129.12,0,0,68,75.544,0,68,40,50.9935,0,0,798.18,798.18,0,766.53,766.53,0,129,129,0,84,84,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,585.18,585.18,0,603.48,603.48,0
"1975-11",0,0,0,0,2206.89,2206.8862,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,0,0,0,129,129,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,585.1799,585.1799,0,0,0,0
"1975-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,129,129,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,585.18,585.18,0,0,0,0
"1976-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,132,132,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,582.18,582.18,0,0,0,0
"1976-02",0,0,0,0,2175.1199,2175.1184,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,132,132,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,582.18,582.18,0,0,0,0
"1976-03",0,0,0,0,2206.75,1408.57,798.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,0,798.18,0,0,0,132,132,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,582.18,582.18,0,0,0,0
"1976-04",1597,1413.8159,187.2756,131,4252.4601,2840.9101,1411.5498,143,143,0,0,110,63.7388,46.2612,0,17,6.9856,10.0144,0,828,830.8115,0,0,13,2,11,0,8,8,0,0,16,16,0,0,207,87,120,0,6,6,0,6,14,15.28,0,14,7,7,0,0,40,40,0,40,90,90,0,0,71,71,0,71,27,27,0,0,798.1801,0,798.1801,985.54,398.1717,587.3683,132,132,0,112,112,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,150.1322,25.9978,582.18,582.18,0,771.9,771.9,0
"1976-05",3805,3630.6924,174.3077,463.0001,5632.07,5632.07,0,431,431,0,0,585,585,0,0,70,70,0,0,1270,1182.2878,87.7122,0,33,33,0,0,44,44,0,0,93,93,0,0,466,466,0,0,25,25,0,25,49,49,0,49,50,50,0,0,260,260,0,260,222,164.108,57.892,0,129,129,0,129,78,49.2966,28.7034,0,798.18,798.18,0,1642.5699,1642.5699,0,132,132,0,190,190,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,582.18,582.18,0,1283.17,1283.17,0
"1976-06",5410.0001,5414.891,0,545,6525.3201,6525.3163,0.0037,576,576,0,0,841.0001,841.0001,0,0,150,150,0,0,1924,1925.059,0,0,38,38,0,0,50,50,0,0,100,100,0,0,751.0001,751.0001,0,0,38,38,0,38,65,65,0,65,63,63,0,0,338,338,0,338,253,253,0,0,104,107.832,0,104,119,119,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,132,132,0,233,233,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,582.18,582.18,0,1633.02,1633.02,0
"1976-07",5069.9999,4159.2858,922.1341,613,6768.5002,6768.5002,0,630.9999,630.9999,0,0,600,600,0,0,130,130,0,0,1635,753.3313,881.6687,0,43,43,0,0,50,50,0,0,105,105,0,0,778,778,0,0,43,43,0,43,68,68,0,68,75,75,0,0,387,387,0,387,291,291,0,0,115,126.42,0,115,119,78.5346,40.4654,0,798.18,798.18,0,2190.0903,2190.0903,0,132,132,0,247,247,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,582.18,582.18,0,1717.2299,1717.2299,0
"1976-08",3631.0001,3396.1914,240.0526,440,6086.6399,6086.6399,0,593,593,0,0,327,327,0,0,85,85,0,0,1028.0001,928.1398,99.8602,0,31,31,0,0,40,40,0,0,94,94,0,0,609,609,0,0,24,24,0,24,43,43,0,43,42,42,0,0,280,280,0,280,245,152.511,92.489,0,93,98.244,0,93,97,49.2966,47.7034,0,798.18,798.18,0,1861.5699,1861.5699,0,132,132,0,215,215,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,582.18,582.18,0,1454.6,1454.6,0
"1976-09",1067,1070.699,0,28,5161.61,5161.6061,0.0039,0,0,0,0,31,33.05,0,0,37,37,0,0,586,586.473,0,0,13,13,0,0,9,9,0,0,0,0,0,0,355,355,0,0,6,6,0,6,4,4.08,0,4,0,0,0,0,6,6,0,6,8,8,0,0,12,13.096,0,12,0,0,0,0,798.1801,798.1801,0,1423.5599,1423.5598,1e-04,132,132,0,159,159,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,582.18,582.18,0,1117.75,1117.75,0
"1976-10",977,1019.7907,5,78,3813.7799,3813.7799,0,98,109.96,0,0,90,103.5,0,0,12,7,5,0,492,492,0,0,3,3.38,0,0,3,3.29,0,0,10,10.9,0,0,110,116.4707,0,0,3,3.56,0,3,13,14.76,0,13,3,3.578,0,0,27,31.012,0,27,60,63.6,0,0,35,38.78,0,35,18,18,0,0,798.18,798.18,0,766.53,766.53,0,132,132,0,86,86,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,582.18,582.18,0,601.4799,601.4799,0
"1976-11",0,0,0,0,2206.89,2206.8863,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,0,0,0,132,132,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,582.18,582.18,0,0,0,0
"1976-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,132,132,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,582.18,582.18,0,0,0,0
"1977-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,135,135,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,579.18,579.18,0,0,0,0
"1977-02",0,0,0,0,2175.1199,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,135,135,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,579.18,579.18,0,0,0,0
"1977-03",43,40,3,0,2206.75,2206.75,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,135,135,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,579.18,579.18,0,0,0,0
"1977-04",1791,1794.5512,10,162,4252.4601,4252.4563,0.0037,188,188,0,0,123,131.65,0,0,19,9,10,0,871,874.0212,0,0,19,19,0,0,13,13,0,0,18,18,0,0,219,219,0,0,10,10,0,10,19,20.88,0,19,7,7,0,0,49,49,0,49,113,113,0,0,84,84,0,84,39,39,0,0,798.1801,798.1801,0,985.54,985.54,0,135,135,0,114,114,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,579.18,579.18,0,769.9,769.9,0
"1977-05",5407.9999,4080.3681,1327.632,616,5632.07,5610.0649,22.005,560,560,0,0,790,790,0,0,110,110,0,0,1883,716.582,1166.4182,0,50,50,0,0,67,67,0,0,121,121,0,0,752.9999,752.9999,0,0,38,38,0,38,64,64,0,64,63,63,0,0,340,340,0,340,295,184.4897,110.5103,0,174,174,0,174,100,49.2966,50.7034,0,798.18,798.18,0,1642.5699,1642.5699,0,135,135,0,194,194,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,271.5449,22.005,579.18,579.18,0,1279.17,1279.17,0
"1977-06",6788,5543.9288,1249.1433,700,6525.3201,6525.3163,0.0037,748,748,0,0,1094,571.9335,522.0665,0,188,188,0,0,2326,1598.9233,727.0767,0,46,46,0,0,60,60,0,0,133,133,0,0,928,928,0,0,46,46,0,46,82,82,0,82,75,75,0,0,438,438,0,438,332,332,0,0,134,139.072,0,134,158,158,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,135,135,0,239,239,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,579.18,579.18,0,1627.02,1627.02,0
"1977-07",4351.0001,3165.7209,1194.5232,508,6768.5003,6768.5003,0,520.0001,520.0001,0,0,470,236.1777,233.8223,0,122,122,0,0,1444,591.2994,852.7006,0,36,36,0,0,42,42,0,0,84,84,0,0,737,737,0,0,36,36,0,36,59,59,0,59,63,63,0,0,320,320,0,320,228,157.511,70.489,0,93,102.244,0,93,97,59.4886,37.5114,0,798.18,798.18,0,2190.0903,2190.0903,0,135,135,0,253,253,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,579.18,579.18,0,1711.23,1711.23,0
"1977-08",4040,2436.8402,1608.9439,482,6086.64,6086.64,0,618,411.3772,206.6228,0,339,127.1746,211.8254,0,100,26.8056,73.1944,0,1180,508.4534,671.5466,0,38,38,0,0,50,50,0,0,100,100,0,0,730,439.4377,290.5623,0,29,29,0,29,48,48,0,48,42,42,0,0,307,307,0,307,255,156.511,98.489,0,98,103.784,0,98,106,49.2966,56.7034,0,798.18,798.18,0,1861.5699,1861.5699,0,135,135,0,220,220,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,579.18,579.18,0,1449.6001,1449.6001,0
"1977-09",4110.9999,1705.4835,2416.3124,470,5161.61,5161.6063,0.0038,725.9999,337.4952,388.5047,0,308,0,308,0,66,0,66,0,1382,466.8904,915.1096,0,33,4.5,28.5,0,55,55,0,0,106,18,88,0,557,93.3917,463.6083,0,33,33,0,33,47,49.44,0,47,19,19,0,0,283,283,0,283,289,194.0604,94.9396,0,107,115.356,0,107,100,36.3498,63.6502,0,798.1801,798.1801,0,1423.5599,1423.5601,0,135,135,0,163,163,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,579.18,579.18,0,1113.75,1113.75,0
"1977-10",1848,1687.9204,219.1667,169,3813.78,3813.78,0,233,261.16,0,0,190,144.8333,45.1667,0,18,18,0,0,851,851,0,0,7,0,7,0,7,7.01,0,0,22,23.3392,0,0,167,0,167,0,7,7.64,0,7,30,33.6,0,30,7,7.682,0,0,60,69.36,0,60,132,139.72,0,0,72,79.576,0,72,45,45,0,0,798.18,798.18,0,766.53,766.53,0,135,135,0,88,88,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,579.18,579.18,0,599.48,599.48,0
"1977-11",63,43.676,20,7,2206.89,2064.7363,142.1537,8,5,3,0,8,0,8,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,2,2.04,0,2,0,0,0,0,2,2.112,0,2,5,3,2,0,3,3.524,0,3,2,0,2,0,798.1801,798.1801,0,0,0,0,135,135,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,0,142.15,0,0,0,579.18,579.18,0,0,0,0
"1977-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,135,135,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,579.18,579.18,0,0,0,0
"1978-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,138,138,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,576.1801,576.1801,0,0,0,0
"1978-02",0,0,0,0,2175.12,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,138,138,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,576.1801,576.1801,0,0,0,0
"1978-03",256,191.516,70,18,2206.75,2206.75,0,25,28,0,0,23,0,23,0,3,0,3,0,133,133,0,0,2,0,2,0,0,0,0,0,3,0,3,0,27,0,27,0,0,0,0,0,3,3.56,0,3,0,0,0,0,7,7.892,0,7,17,10,7,0,8,9.064,0,8,5,0,5,0,798.18,798.18,0,0,0,0,138,138,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,576.1801,576.1801,0,0,0,0
"1978-04",3173.9999,1744.4642,1433.6398,376,4252.4601,2849.6044,1402.8556,292,272.1062,19.8938,0,208,0,208,0,24,0,24,0,1616.9999,782.588,834.4119,0,30,0,30,0,12,12,0,0,33,24.666,8.334,0,309,0,309,0,11,11,0,11,26,28.52,0,26,15,15,0,0,64,65.584,0,64,197,197,0,0,275,275,0,275,61,61,0,0,798.1801,0,798.1801,985.54,409.3659,576.1741,138,138,0,117,117,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,147.6323,28.4977,576.18,576.18,0,766.9,766.9,0
