"Date","80_AGG_IrrigDemand","80_AGG_IrrigSupply","80_AGG_IrrigShortage","80_AGG_IrrigSupDirectFlow","80_AGG_MunDemand","80_AGG_MunSupply","80_AGG_MunShortage","8000774_D_IrrigDemand","8000774_D_IrrigSupply","8000774_D_IrrigSupply_1","8000774_D_IrrigShortage","8000774_D_IrrigShortage_1","8000774_D_IrrigSupDirectFlow","8000774_D_IrrigSupDirectFlow_1","8000732_D_IrrigDemand","8000732_D_IrrigSupply","8000732_D_IrrigSupply_1","8000732_D_IrrigShortage","8000732_D_IrrigShortage_1","8000732_D_IrrigSupDirectFlow","8000732_D_IrrigSupDirectFlow_1","8000812_IrrigDemand","8000812_IrrigDemand_1","8000812_IrrigSupply","8000812_IrrigSupply_1","8000812_IrrigShortage","8000812_IrrigShortage_1","8000812_IrrigSupDirectFlow","8000812_IrrigSupDirectFlow_1","8000799_D_IrrigDemand","8000799_D_IrrigSupply","8000799_D_IrrigSupply_1","8000799_D_IrrigShortage","8000799_D_IrrigShortage_1","8000799_D_IrrigSupDirectFlow","8000799_D_IrrigSupDirectFlow_1","8000662_D_IrrigDemand","8000662_D_IrrigDemand_1","8000662_D_IrrigSupply","8000662_D_IrrigSupply_1","8000662_D_IrrigShortage","8000662_D_IrrigShortage_1","8000662_D_IrrigSupDirectFlow","8000662_D_IrrigSupDirectFlow_1","8000794_IrrigDemand","8000794_IrrigDemand_1","8000794_IrrigSupply","8000794_IrrigSupply_1","8000794_IrrigShortage","8000794_IrrigShortage_1","8000794_IrrigSupDirectFlow","8000794_IrrigSupDirectFlow_1","8000651_IrrigDemand","8000651_IrrigDemand_1","8000651_IrrigSupply","8000651_IrrigSupply_1","8000651_IrrigShortage","8000651_IrrigShortage_1","8000651_IrrigSupDirectFlow","8000651_IrrigSupDirectFlow_1","8000657_D_IrrigDemand","8000657_D_IrrigDemand_1","8000657_D_IrrigSupply","8000657_D_IrrigSupply_1","8000657_D_IrrigShortage","8000657_D_IrrigShortage_1","8000657_D_IrrigSupDirectFlow","8000657_D_IrrigSupDirectFlow_1","8000673_D_IrrigDemand","8000673_D_IrrigDemand_1","8000673_D_IrrigSupply","8000673_D_IrrigSupply_1","8000673_D_IrrigShortage","8000673_D_IrrigShortage_1","8000673_D_IrrigSupDirectFlow","8000673_D_IrrigSupDirectFlow_1","8000784_IrrigDemand","8000784_IrrigDemand_1","8000784_IrrigSupply","8000784_IrrigSupply_1","8000784_IrrigShortage","8000784_IrrigShortage_1","8000784_IrrigSupDirectFlow","8000784_IrrigSupDirectFlow_1","8000713_IrrigDemand","8000713_IrrigDemand_1","8000713_IrrigSupply","8000713_IrrigSupply_1","8000713_IrrigShortage","8000713_IrrigShortage_1","8000713_IrrigSupDirectFlow","8000713_IrrigSupDirectFlow_1","8000829_D_IrrigDemand","8000829_D_IrrigDemand_1","8000829_D_IrrigSupply","8000829_D_IrrigSupply_1","8000829_D_IrrigShortage","8000829_D_IrrigShortage_1","8000829_D_IrrigSupDirectFlow","8000829_D_IrrigSupDirectFlow_1","8000759_IrrigDemand","8000759_IrrigDemand_1","8000759_IrrigSupply","8000759_IrrigSupply_1","8000759_IrrigShortage","8000759_IrrigShortage_1","8000759_IrrigSupDirectFlow","8000759_IrrigSupDirectFlow_1","8000792_IrrigDemand","8000792_IrrigDemand_1","8000792_IrrigSupply","8000792_IrrigSupply_1","8000792_IrrigShortage","8000792_IrrigShortage_1","8000792_IrrigSupDirectFlow","8000792_IrrigSupDirectFlow_1","8000667_IrrigDemand","8000667_IrrigDemand_1","8000667_IrrigSupply","8000667_IrrigSupply_1","8000667_IrrigShortage","8000667_IrrigShortage_1","8000667_IrrigSupDirectFlow","8000667_IrrigSupDirectFlow_1","8000831_D_IrrigDemand","8000831_D_IrrigDemand_1","8000831_D_IrrigSupply","8000831_D_IrrigSupply_1","8000831_D_IrrigShortage","8000831_D_IrrigShortage_1","8000831_D_IrrigSupDirectFlow","8000831_D_IrrigSupDirectFlow_1","8000650_IrrigDemand","8000650_IrrigDemand_1","8000650_IrrigSupply","8000650_IrrigSupply_1","8000650_IrrigShortage","8000650_IrrigShortage_1","8000650_IrrigSupDirectFlow","8000650_IrrigSupDirectFlow_1","80_ADP001_IrrigDemand","80_ADP001_IrrigDemand_1","80_ADP001_IrrigSupply","80_ADP001_IrrigSupply_1","80_ADP001_IrrigShortage","80_ADP001_IrrigShortage_1","80_ADP001_IrrigSupDirectFlow","80_ADP001_IrrigSupDirectFlow_1","8000760_IrrigDemand","8000760_IrrigDemand_1","8000760_IrrigSupply","8000760_IrrigSupply_1","8000760_IrrigShortage","8000760_IrrigSupDirectFlow","8000760_IrrigSupDirectFlow_1","8000761_IrrigDemand","8000761_IrrigDemand_1","8000761_IrrigSupply","8000761_IrrigSupply_1","8000761_IrrigShortage","8000761_IrrigShortage_1","8000761_IrrigSupDirectFlow","8000761_IrrigSupDirectFlow_1","8000785_IrrigDemand","8000785_IrrigDemand_1","8000785_IrrigSupply","8000785_IrrigSupply_1","8000785_IrrigShortage","8000785_IrrigShortage_1","8000785_IrrigSupDirectFlow","8000785_IrrigSupDirectFlow_1","80_AMP001_I_MunDemand","80_AMP001_I_MunDemand_1","80_AMP001_I_MunSupply","80_AMP001_I_MunSupply_1","80_AMP001_I_MunShortage","80_AMP001_I_MunShortage_1","80_AMP001_O_MunDemand","80_AMP001_O_MunDemand_1","80_AMP001_O_MunSupply","80_AMP001_O_MunSupply_1","80_AMP001_O_MunShortage","80_AMP001_O_MunShortage_1"
"1972-06",5592,5631.3512,298.9068,6085.0932,843.86,1088.52,0,68,68,0,0,0,68,68,160,160,160,0,0,160,160,41,41,41,41,0,0,41,41,67,67,67,0,0,67,67,160,160,160,0,0,0,160,160,44,44,17.2564,17.2564,26.7435,26.7435,17.2564,17.2564,9,2,9,9,0,0,9,9,89,89,89,89,0,0,89,89,175,175,175,175,0,0,175,175,122,28,122,122,0,0,122,122,24,24,24,24,0,0,24,24,110,110,110,110,0,0,110,110,57,57,57,57,0,0,57,57,70,70,22.0168,22.0168,47.9831,47.9831,22.0168,22.0168,67,67,67,67,0,0,67,67,94,94,94,94,0,0,94,94,18,18,18,18,0,0,18,18,150,150,150,150,0,0,150,150,25,25,26.129,25,0,25,25,31,31,31,31,0,0,31,31,15,15,15,15,0,0,15,15,75.16,75.16,75.16,75.16,0,0,74.64,196.97,196.97,196.97,0,0
"1972-07",4824.0001,4949.6097,255.3337,4637.3067,715.32,1130,0,38,38,38,0,0,38,38,142,142,142,0,0,142,142,26,26,26,26,0,0,26,26,30,30,30,0,0,30,30,168,168,168,168,0,0,168,168,45,45,17.8317,17.8317,27.1683,0,17.8317,17.8317,6,6,6,6,0,0,6,6,100,100,100,100,0,0,100,100,86,86,86,86,0,0,86,86,93,93,93,93,0,0,93,93,21,21,21,21,0,0,21,21,105,105,108.82,108.82,0,0,30.7442,30.7442,65,65,65,65,0,0,65,65,73,73,22.7507,22.7507,50.2493,50.2493,22.7507,22.7507,65,65,65,65,0,0,65,65,60,60,60,60,0,0,60,60,10,10,10,10,0,0,10,10,117,117,117,117,0,0,117,117,21,21,21,21,0,21,21,29,29,29,29,0,0,29,29,11,11,11,11,0,0,11,11,75.16,75.16,75.16,75.16,0,0,207.34,0,207.34,207.34,0,0
"1972-08",1086,1162.2,0,1146.977,769.2321,1005.6001,0,7,7.304,7.304,0,0,7,7,21,21,21,0,0,21,21,6,6,6,6,0,0,6,6,5,5.15,5.15,0,0,5,5,27,27,27,27,0,0,27,27,9,9,9,9,0,0,9,9,2,2,2,2,0,0,2,2,18,18,18,18,0,0,18,18,24,24,24.608,24.608,0,0,24,24,19,19,19,19,0,0,19,19,6,6,6,6,0,0,6,6,32,32,33.488,33.488,0,0,30.7442,30.7442,12,12,12,12,0,0,12,12,17,17,17,17,0,0,17,17,10,10,10,10,0,0,10,10,18,18,18,18,0,0,18,18,4,4,4,4,0,0,4,4,36,36,36,36,0,0,36,36,5,5,5,5,0,5,5,6,6,6,6,0,0,6,6,4,4,4,4,0,0,4,4,75.16,75.16,75.16,75.16,0,0,176.24,58.056,176.24,176.24,0,0
"1972-09",1386,1566.7834,3.9326,1476.0674,839.72,839.72,0,11,11.192,11.192,0,0,11,11,16,16,60,0,0,16,16,7,7,7.01,7.01,0,0,7,7,7,7.01,0,0,0,7,7,43,43,43,43,0,0,43,43,13,0,13,13,0,0,13,13,2,2,2,2,0,0,2,2,25,25,25.05,25.05,0,0,25,25,31,31,31.702,31.702,0,0,31,31,24,24,24,24,0,0,24,24,9,9,9,9,0,0,9,9,41,41,43.844,43.844,0,0,41,41,16,16,16,16,0,0,16,16,23,23,22.0168,22.0168,0.9831,0.9831,22.0168,22.0168,12,12,12.376,12.376,0,0,12,12,28,28,28,28,0,0,28,28,4,4,4,4,0,0,4,4,40,40,40,40,0,0,40,40,5,5,5,5,0,5,5,9,9,9,9,0,0,9,9,4,4,4,4,0,0,4,4,75.16,75.16,75.16,75.16,0,0,134.77,134.77,134.77,134.77,0,0
"1972-10",700.7333,547.472,0,494,590.9201,590.9201,0,5,5.36,5.36,0,0,5,5,5,5.15,5.15,0,0,5,5,2,2,2,2,0,0,2,2,3,3.29,3.29,0,0,3,3,13,13,13.902,13.902,0,0,13,13,5,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0,10,10,10.42,10.42,0,0,10,10,18,18,18.956,18.956,0,0,18,18,7,7,7.094,7.094,0,0,7,7,2,2,2,2,0,0,2,2,0,135.3667,16.26,16.26,0,0,15,15,3,3,3.326,3.326,0,0,3,3,7,7,7,7,0,0,7,7,5,5,5.24,5.24,0,0,5,5,6,10,10.42,10.42,0,0,10,10,0,0,0,0,0,0,0,0,15,15,15.45,15.45,0,0,15,0,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,75.16,75.16,75.16,75.16,0,0,72.57,72.57,72.57,72.57,0,0
"1972-11",43.4839,0,0,27.0968,300.64,300.64,0,0,0,0,0,0,0,0,6.7742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5484,0,0.9677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1972-12",64,20.84,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1973-01",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1973-02",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1973-03",90.6,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1973-04",20,34.2994,0,20,673.84,673.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,93.3,93.3,93.3,93.3,0,0
"1973-05",1500,1602.0667,0,1600,922.68,922.68,0,11,11,11,0,0,11,11,20,20,20,0,0,20,20,6,6,6,6,0,0,6,6,14,14,14,0,0,14,14,42,42,42,42,0,0,42,42,6,6,6,6,0,0,6,6,0,0,1.0333,0,0,0,0,0,23,23,23,23,0,0,23,23,25,25,25,25,0,0,25,25,39,39,39,39,0,0,39,39,6,6,6,6,0,0,6,6,50,50,50,50,0,0,50,50,15,15,15,15,0,0,15,15,15,15,15,15,0,0,15,15,9,9,9,9,0,0,9,9,25,25,25,25,0,0,25,25,6,1,6,6,0,0,6,6,60,60,60,60,0,0,60,60,9,9,9,9,0,9,9,17,17,17,17,0,0,17,17,2,2,2,2,0,0,2,2,75.16,75.16,75.16,75.16,0,0,155.51,155.51,155.51,155.51,0,0
"1973-06",7773.9999,7705.9339,567.1628,8272.3411,910.212,1088.52,0,75,75,75,0,0,75,75,211,211,211,0,0,211,211,45,45,45,45,0,0,45,45,75,75,75,0,0,75,75,235,235,235,235,0,0,235,235,58,58,17.4604,17.4604,40.5396,40.5396,17.2564,17.2564,11,11,11,11,0,0,11,11,108,108,108,108,0,0,108,108,48,200,0,200,0,0,200,200,155,155,155,155,0,0,155,155,28,28,28,28,0,0,28,28,221,221,221,221,0,0,221,221,100,100,83.307,83.307,16.693,16.693,83.307,83.307,100,100,24.9369,24.9369,75.0631,75.0631,22.0168,22.0168,73,73,73,73,0,0,73,73,133,133,133,43.5484,0,0,133,133,0,26,26,26,0,0,26,26,225,225,225,225,0,0,225,225,46,46,46,46,0,46,46,69,69,59.505,59.505,9.495,9.495,59.505,59.505,19,19,19,19,0,0,19,19,75.16,75.16,75.16,75.16,0,0,107.816,196.97,196.97,196.97,0,0
"1973-07",4007.2,4472.3297,209.6704,4438.6664,1130,1130,0,38,38,38,0,0,38,38,9.3,120,120,0,0,120,120,26,26,26,0,0,0,26,26,24,24,24,0,0,24,24,126,126,126,126,0,0,126,126,32,32,17.8317,17.8317,14.1683,14.1683,17.8317,0,4,9.3,4,4,0,0,4,4,65,65,65,65,0,0,65,65,86,86,86,86,0,0,86,86,110,110,110,110,0,0,110,110,19,19,19,19,0,0,19,19,93,0,93,93,0,0,93,93,64,64,64,64,0,0,64,64,61,61,22.7507,22.7507,38.2493,38.2493,22.7507,22.7507,60,60,60,60,0,0,60,60,50,50,50,50,0,0,50,50,5,13,13,13,0,0,13,13,142,142,142,142,0,0,142,142,25,25,0,25,0,0,0,30,30,30,30,0,0,30,30,8,8,8,8,0,0,8,8,75.16,75.16,75.16,75.16,0,0,207.34,207.34,207.34,207.34,0,0
"1973-08",2774.1334,2726.8497,77.6704,2870.2219,1005.6001,855.28,0,16,16,5.36,0,0,16,16,77,77,77,0,0,77,77,10,10,10.3,10.3,0,0,10,10,11,11,11,0,0,11,11,76,76,76,76,0,0,76,76,21,21,17.8317,17.8317,3.1683,3.1683,17.8317,0,3,2.0667,3,3,0,0,3,3,46,46,46,46,0,0,46,46,48,48,48,48,0,0,48,48,52,52,52,52,0,0,52,52,13,13,13,13,0,0,13,13,80,80,0,80,0,0,79.8889,79.8889,44,44,44,44,0,0,44,44,39,39,22.7507,22.7507,16.2493,16.2493,22.7507,22.7507,19,19,19,19,0,0,19,19,45,45,45,45,0,0,45,45,8,8,8,8,0,0,8,8,100,100,100,100,0,0,100,100,14,14,14,14,0,14,14,19,19,19,19,0,0,19,19,5,5,5.15,5.15,0,0,5,5,75.16,75.16,75.16,0,0,0,176.24,176.24,176.24,176.24,0,0
"1973-09",1736,1781.7394,27.9326,1784.0674,839.72,834.871,0,12,12.664,0,0,0,12,12,17,17,17,0,0,17,17,7,7,7.01,7.01,0,0,7,7,9,9,9,0,0,9,9,47,47,47,47,0,0,47,47,16,16,16,16,0,0,16,16,2,2,0,2,0,0,2,2,28,28,29.376,29.376,0,0,28,28,37,37,37.354,37.354,0,0,37,37,29,29,29,29,0,0,29,29,11,11,11,11,0,0,11,11,48,48,51.232,51.232,0,0,48,48,29,29,29,29,0,0,29,29,29,29,22.0168,22.0168,6.9832,6.9832,22.0168,22.0168,13,13,13.824,13.824,0,0,13,13,31,31,31,31,0,0,31,31,4,4,4,4,0,0,4,4,50,50,50,50,0,0,50,50,12,12,12,12,0,12,12,19,19,19,19,0,0,19,19,3,3,3.29,3.29,0,0,3,3,75.16,75.16,72.7355,75.16,0,0,134.77,134.77,134.77,134.77,0,0
"1973-10",598,645.96,0,620,590.9201,590.9201,0,7,7.304,7.304,0,0,7,7,5,5.15,5.15,0,0,5,5,3,3,3.29,3.29,0,0,3,3,3,3.29,3.29,0,0,3,3,15,15,15.81,15.81,0,0,15,15,5,5,5.33,5.33,0,0,5,5,0,0,0,0,0,0,0,0,12,12,12.304,12.304,0,0,12,12,20,20,20.84,20.84,0,0,20,20,7,7,7.094,7.094,0,0,7,7,2,2,2,2,0,0,2,2,18,18,19.712,19.712,0,0,18,18,3,3,3.326,3.326,0,0,3,3,8,8,8,8,0,0,8,8,7,7,7.136,7.136,0,0,7,7,12,12,12.304,12.304,0,0,12,12,6,2,2,2,0,0,2,2,20,20,20.6,20.6,0,0,20,20,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,75.16,75.16,75.16,75.16,0,0,72.57,72.57,72.57,72.57,0,0
"1973-11",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1973-12",440.3333,0,0,0,549.456,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,124.408,0,0,0,0
"1974-01",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1974-02",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1974-03",105.4,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1974-04",166,152,0,160,673.84,673.84,0,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,18,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,3,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,12,12,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,93.3,93.3,93.3,93.3,0,0
"1974-05",6151.6001,6663.1976,416.8024,6462.3416,787.8931,922.68,0,48,48,48,0,0,48,48,200,200,200,0,0,200,200,40,40,40,40,0,0,40,40,100,100,100,0,0,100,0,167,167,167,167,0,0,167,167,48,48,18.0457,18.0457,29.9543,29.9543,17.8317,17.8317,6,6,6,6,0,0,6,6,122,122,122,122,0,0,122,122,24.8,141,141,141,0,0,141,141,167,167,167,167,0,0,167,167,24,24,24,24,0,0,24,24,138,138,138,138,0,0,138,138,76,76,76,76,0,0,76,76,88,88,22.7507,22.7507,65.2493,65.2493,22.7507,22.7507,57,57,57,57,0,0,57,57,100,100,91.003,91.003,8.997,8.997,91.003,91.003,14,14,14,14,0,0,14,14,129,129,129,129,0,0,129,129,45,45,45,45,0,45,45,45,45,45,45,0,0,45,45,15,15,15,15,0,0,15,15,75.16,7.7665,75.16,75.16,0,0,155.51,155.51,155.51,155.51,0,0
"1974-06",6289.3548,6381.0932,350.9068,6741.0932,1088.52,1088.52,0,9.6774,79,79,0,0,79,79,180,0,180,0,0,180,180,45,45,45,45,0,0,45,45,73,73,73,0,0,73,73,180,180,180,180,0,0,180,180,50,50,17.2564,17.2564,32.7436,32.7436,17.2564,17.2564,9,9,9,9,0,0,9,9,97,97,97,97,0,0,97,97,196,196,196,196,0,0,196,196,130,130,130,130,0,0,130,130,26,26,26,26,0,0,26,26,122,122,122,122,0,0,122,122,61,61,61,61,0,0,61,61,77,77,22.0168,22.0168,54.9831,54.9831,22.0168,22.0168,75,75,75,75,0,0,75,75,106,106,106,106,0,0,106,106,21,21,21,21,0,0,21,21,163,163,163,163,0,0,163,163,30,30,30,30,0,30,30,34,34,34,34,0,0,34,34,19,19,19,19,0,0,19,19,75.16,75.16,75.16,75.16,0,0,196.97,196.97,196.97,196.97,0,0
"1974-07",3524,3611.3377,173.6704,3473.3067,1130,1130,0,27,27,27,0,0,27,27,100,100,100,0,0,100,100,21,21,21,21,0,0,21,21,21,21,21,0,0,21,21,124,124,124,124,0,0,124,124,32,32,17.8317,17.8317,14.1683,14.1683,17.8317,17.8317,3,1,3,3,0,0,3,3,71,71,71,71,0,0,71,71,64,64,64,64,0,0,64,64,73,73,73,73,0,0,73,73,16,16,16,16,0,0,16,16,78,78,80.752,80.752,0,0,30.7442,30.7442,50,50,50,50,0,0,50,50,52,52,22.7507,22.7507,29.2493,29.2493,22.7507,22.7507,46,46,46,46,0,0,46,46,45,45,0,45,0,0,45,45,8,8,8,8,0,0,8,8,93,93,93,93,0,0,93,93,14,14,14,14,0,0,14,20,0,20,20,0,0,20,20,8,8,8,8,0,0,8,8,75.16,75.16,75.16,75.16,0,0,207.34,207.34,207.34,207.34,0,0
