"Date","40_AGG_IrrigDemand","40_AGG_IrrigSupply","40_AGG_IrrigShortage","40_AGG_IrrigSupDirectFlow","40_AGG_MunDemand","40_AGG_MunSupply","40_AGG_MunShortage","4000820_D_IrrigDemand","4000820_D_IrrigSupply","4000820_D_IrrigShortage","4000820_D_IrrigSupDirectFlow","4000751_I_IrrigDemand","4000751_I_IrrigSupply","4000751_I_IrrigShortage","4000751_I_IrrigSupDirectFlow","4000701_D_IrrigDemand","4000701_D_IrrigSupply","4000701_D_IrrigShortage","4000701_D_IrrigSupDirectFlow","4000703_D_IrrigDemand","4000703_D_IrrigSupply","4000703_D_IrrigShortage","4000703_D_IrrigSupDirectFlow","40_ADG019_IrrigDemand","40_ADG020_IrrigDemand","40_ADG021_IrrigDemand","40_ADG022_IrrigDemand","40_ADG023_IrrigDemand","40_ADG024_IrrigDemand","40_ADG025_IrrigDemand","40_ADG026_IrrigDemand","40_ADG027_IrrigDemand","40_ADG028_IrrigDemand","40_ADG029_IrrigDemand","40_ADG030_IrrigDemand","40_ADG039_IrrigDemand","40_ADG019_IrrigSupply","40_ADG020_IrrigSupply","40_ADG021_IrrigSupply","40_ADG022_IrrigSupply","40_ADG023_IrrigSupply","40_ADG024_IrrigSupply","40_ADG025_IrrigSupply","40_ADG026_IrrigSupply","40_ADG027_IrrigSupply","40_ADG028_IrrigSupply","40_ADG029_IrrigSupply","40_ADG030_IrrigSupply","40_ADG039_IrrigSupply","40_ADG019_IrrigShortage","40_ADG020_IrrigShortage","40_ADG021_IrrigShortage","40_ADG022_IrrigShortage","40_ADG023_IrrigShortage","40_ADG024_IrrigShortage","40_ADG025_IrrigShortage","40_ADG026_IrrigShortage","40_ADG027_IrrigShortage","40_ADG028_IrrigShortage","40_ADG029_IrrigShortage","40_ADG030_IrrigShortage","40_ADG039_IrrigShortage","40_ADG019_IrrigSupDirectFlow","40_ADG020_IrrigSupDirectFlow","40_ADG021_IrrigSupDirectFlow","40_ADG022_IrrigSupDirectFlow","40_ADG023_IrrigSupDirectFlow","40_ADG024_IrrigSupDirectFlow","40_ADG025_IrrigSupDirectFlow","40_ADG026_IrrigSupDirectFlow","40_ADG027_IrrigSupDirectFlow","40_ADG028_IrrigSupDirectFlow","40_ADG029_IrrigSupDirectFlow","40_ADG030_IrrigSupDirectFlow","40_ADG039_IrrigSupDirectFlow","4000549_I_IrrigDemand","4000549_I_IrrigSupply","4000549_I_IrrigShortage","4000549_I_IrrigSupDirectFlow","4000891_D_IrrigDemand","4000891_D_IrrigSupply","4000891_D_IrrigShortage","4000891_D_IrrigSupDirectFlow","4000944_D_IrrigDemand","4000944_D_IrrigSupply","4000944_D_IrrigShortage","4000944_D_IrrigSupDirectFlow","4001166_D_IrrigDemand","4001166_D_IrrigSupply","4001166_D_IrrigShortage","4001166_D_IrrigSupDirectFlow","4001437_D_IrrigDemand","4001437_D_IrrigSupply","4001437_D_IrrigShortage","4001437_D_IrrigSupDirectFlow","4000753_D_IrrigDemand","4000753_D_IrrigSupply","4000753_D_IrrigShortage","4000753_D_IrrigSupDirectFlow"
"1973-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974-10",16153.0001,14428.9619,1727.9917,10343.4994,NA,NA,NA,715,715,0,220.04,536,536,0,0,900,307,593,307,30,15,15,0,0,668,218,512,160,456,364,1235,575,1236,318,1567,1239,3.945,417.0858,218,208.5011,160,456,364,1235,521.5009,951.4289,140.9154,1539.576,1239.0082,0,250.9142,0,303.4988,0,0,0,0,53.4991,284.5711,177.0846,27.4239,0,0,166.1716,218,0,160,456,364,1235,521.5009,943.8485,0,1539.576,1239,1528.0001,1528.0002,0,0,2925,2925.0002,0,2925.0002,884,884.0001,0,29.3622,28,28,0,0,19,19,0,19,40,17,23,0
"1974-11",1623,1645.3519,0.6483,1610.3517,NA,NA,NA,25,25,0,25,12,12,0,0,52,52,0,52,0,0,0,0,0,119,0,0,30,193,0,67,157,113,21,160,21,0,118.3517,0,0,30,193,0,67,157,113,21,160,21.0002,0,0.6483,0,0,0,0,0,0,0,0,0,0,0,0,118.3517,0,0,30,193,0,67,157,113,21,160,21,0,23,0,0,300,300,0,300,351,351,0,351,0,0,0,0,0,0,0,0,2,2,0,2
"1974-12",984,863.7851,120.2149,777.4582,NA,NA,NA,0,0,0,0,0,0,0,0,143,43,100,43,0,0,0,0,0,123,0,0,21,206,0,0,71,109,23,61,0,0,102.7851,0,0,21,206,0,0,71,109,23,61,0,0,20.2149,0,0,0,0,0,0,0,0,0,0,0,0,102.7851,0,0,21,206,0,0,71,109,23,61,0,0,0,0,0,0,0,0,0,215,215,0,128.6731,0,0,0,0,0,0,0,0,12,12,0,12
"1975-01",925,906.4928,18.5072,810.4928,NA,NA,NA,0,0,0,0,0,0,0,0,106,96,10,96,0,0,0,0,0,123,0,0,15,206,0,0,50,118,19,61,0,0,114.4928,0,0,15,206,0,0,50,118,19,61,0,0,8.5072,0,0,0,0,0,0,0,0,0,0,0,0,114.4928,0,0,15,206,0,0,50,118,19,61,0,0,0,0,0,0,0,0,0,215,215,0,119,0,0,0,0,0,0,0,0,12,12,0,12
"1975-02",738,639.8185,98.1815,594.8185,NA,NA,NA,0,0,0,0,0,0,0,0,50,50,0,50,0,0,0,0,0,111,0,0,14,184,0,0,17,77,14,67,0,0,26.0488,0,0,0.7697,184,0,0,17,77,14,67,0,0,84.9512,0,0,13.2303,0,0,0,0,0,0,0,0,0,26.0488,0,0,0.7697,184,0,0,17,77,14,67,0,0,0,0,0,0,0,0,0,194,194,0,149,0,0,0,0,0,0,0,0,10,10,0,10
"1975-03",844,844,0,844,NA,NA,NA,0,0,0,0,0,0,0,0,49,49,0,49,0,0,0,0,0,123,0,0,23,214,0,0,11,90,13,95,0,0,123,0,0,23,214,0,0,11,90,13,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,23,214,0,0,11,90,13,95,0,0,0,0,0,0,0,0,0,215,215,0,215,0,0,0,0,0,0,0,0,11,11,0,11
"1975-04",5602,5503.0036,99,3721.0487,NA,NA,NA,410,410,0,185.0487,281,281,0,0,335,335,0,335,21,21,0,21,0,141,51,0,21,154,68,298,433,454,31,386,189,0,141,51,0,21,154,0,298,433,454,0,386,189.0036,0,0,0,0,0,0,68,0,0,0,31,0,0,0,141,51,0,21,154,0,298,433,454,0,386,189,834,834,0,0,893,893,0,893,442,442,0,0,16,16,0,16,77,77,0,77,67,67,0,67
"1975-05",41728.0002,40526.1824,1201.8383,29255.2648,NA,NA,NA,3242.0002,3242.0002,0,1262.9879,1236,1236,0,0,1659.0001,583.1446,1075.8555,583.1446,167,166.9741,0.0259,166.9741,48,1660,952.9999,1270,396,1125.9999,913.9999,1946.0001,1709,4565,806,3217,2204,48,1534.0435,952.9999,1270,396,1125.9999,914,1946.0002,1709,4565,806,3217,2204.0205,0,125.9567,1e-04,0,0,0,0,0,0,0,0,0,0,48,1408.0867,952.9999,1270,396,1125.9999,914,1946.0002,1709,4565,806,3217,2204,4610,4610,0,0,3844,3844,0,3844,5504,5503.9995,2e-04,2184.0715,52,52,0,52,241,241,0,241,359,359,0,359
"1975-06",51941.9996,49817.1065,2124.9337,37129.0128,NA,NA,NA,1568,1567.9998,2e-04,1567.9998,1267,1267,0,0,1509,1076.9015,432.0984,1076.9015,183,183,0,183,86,2460,1402,2015.9999,730,1677.9999,1507,2891,1940.9999,5266,1283,4547,2895,86,1571.1851,1402,2015.9999,730,1677.9999,1230.3098,2891,1510.7174,5266,1283,4547,2895.0403,0,888.8151,0,0,0,0,276.6903,0,430.2825,0,0,0,0,86,1362.6646,1402,2015.9999,730,1677.9999,1099.6523,2891,1510.7174,5266,1283,4547,2895,6619,6619.0005,0,0,4191,4191,0,4191,6940,6874.0176,65.9822,2411.1426,183,151.935,31.065,151.935,200,200,0,200,579.9999,579.9999,0,579.9999
"1975-07",45728.9996,43784.0947,1944.964,30213.269,NA,NA,NA,2209,2209,1e-04,1100.5491,1230,1230,0,0,1117,1102.2761,14.7239,1102.2761,132,132,0,132,94,2364,775,1915,591.9999,1634,1342.0001,2645,1712,3934.9998,1214,4211.9995,3186,94,1285.1096,775,1915,591.9999,1634,1057.1969,2645,1296.6448,3934.9998,1214,4211.9995,3186.0593,0,1078.8904,0,0,1e-04,0,284.8031,0,415.3552,0,0,0,0,94,1285.1096,775,1915,591.9999,1634,1013.3304,2645,881.2896,3934.9998,1214,4211.9995,3186,6608,6608,0,0,3620.0002,3620.0002,0,3620.0002,4336,4335.9995,2e-04,204.1069,189,37.8091,151.1909,4.6079,347,347,0,347,321,321,0,321
"1975-08",37247.0003,32770.4681,4476.5826,21894.1618,NA,NA,NA,2742,2742,0,929.4603,1188.9999,1075.1915,113.8084,0,1101,516.027,584.973,516.027,112,51.9489,60.0511,0,20,1438,665,1100,342,1188.9999,826,2257,1390,3290,756,3411.0002,2296.0002,20,299.3989,660.5579,1100,314.5756,1188.9999,252.5837,2257,820.0172,3289.9998,756,3411.0005,2296.0503,0,1138.6011,4.442,0,27.4243,0,573.4163,0,569.9829,2e-04,0,0,0,20,299.3989,660.5579,1100,287.1513,1188.9999,252.5837,2257,762.9823,3289.9998,756,3411.0005,2296.0002,5574,4170.1167,1403.8833,0,3416,3416,0,3416,3582,3582.0002,0,0,100,100,0,0,134,134,0,134,317,317,0,317
"1975-09",27063.9999,19713.3332,7358.5857,16167.4069,NA,NA,NA,1361.9999,1361.9999,0,608.1411,758,758,0,0,1055,340.724,714.276,340.724,75,0,75,0,0,1210,450,925.9999,288,836,677.9999,1927.0001,875.9999,2135,602,2419,1915.0001,7.89,129.3271,298.9194,537.035,256.6299,836.0001,28.1404,1927.0001,633.4407,2135,602,2419,1915.0289,0,1080.6729,151.0806,388.965,31.3701,0,649.8596,0,242.5592,0,0,0,0,0,129.3271,283.8389,416.535,225.2598,836.0001,28.1404,1927.0001,633.4407,2135,602,2419,1915.0001,3578,596.8123,2981.1877,0,3355,3354.9998,2e-04,3354.9998,2242,1262.3856,979.6144,0,64,0,64,0,80,80,0,80,233,233,0,233
"1975-10",16445.9997,12783.2264,3662.7808,11572.9591,NA,NA,NA,653.9999,653.9999,0,537.6758,576,576,0,0,956,326.834,629.166,326.834,30,0,30,0,0,774,256,591.9999,184,524,416,1183.0001,553,1423,366,1447.9999,1307,0,164.3231,256,591.9999,184,524.0001,216.4064,1183.0001,553,1423,76.4999,1447.9999,1307.0076,0,609.6769,0,0,0,0,199.5937,0,0,0,289.5,0,0,0,164.3231,256,591.9999,184,524.0001,216.4064,1183.0001,553,1423,0,1447.9999,1307,1486,0,1486,0,2749.9998,2749.9998,0,2749.9998,836,441.4358,394.5642,0,26,1.72,24.28,1.72,19,19,0,19,87,87,0,87
"1975-11",906,827.495,78.505,827.495,NA,NA,NA,0,0,0,0,0,0,0,0,198,119.495,78.505,119.495,0,0,0,0,0,110,0,0,32,184,0,0,126,108,16,43,0,0,110,0,0,32,184,0,0,126,108,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,32,184,0,0,126,108,16,43,0,0,0,0,0,0,0,0,0,89,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0
"1975-12",687,687,0,687,NA,NA,NA,0,0,0,0,0,0,0,0,84,84,0,84,0,0,0,0,0,111,0,0,37,191,0,0,16,82,34,34,6,0,111,0,0,37,191,0,0,16,82,34,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,37,191,0,0,16,82,34,34,6,0,0,0,0,0,0,0,0,92,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0
"1976-01",699,699,0,699,NA,NA,NA,0,0,0,0,0,0,0,0,69,69,0,69,0,0,0,0,0,111,0,0,33,212,0,0,23,91,26,35,7,0,111,0,0,33,212,0,0,23,91,26,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,33,212,0,0,23,91,26,35,7,0,0,0,0,0,0,0,0,92,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0
"1976-02",698,698,0,698,NA,NA,NA,0,0,0,0,0,0,0,0,74,74,0,74,0,0,0,0,0,104,0,0,1,227,0,0,25,75,22,83,1,0,104,0,0,1,227,0,0,25,75,22,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,1,227,0,0,25,75,22,83,1,0,0,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,0,0,0,0,0,0
"1976-03",771,738.33,32.67,738.33,NA,NA,NA,0,0,0,0,0,0,0,0,101,68.33,32.67,68.33,0,0,0,0,0,111,16,0,28,217,0,0,14,91,18,23,0,0,111,16,0,28,217,0,0,14,91,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,16,0,28,217,0,0,14,91,18,23,0,0,0,0,0,60,60,0,60,92,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0
"1976-04",12795,12302.0105,493.0001,7738.8357,NA,NA,NA,1291,1291,0,341.3864,557,557,0,0,669.9999,459,211,459,45,0,45,0,0,150,186,2,12,230,29,716,480,1014,157,991,436,0,150,186,2,12,230,29,716,480,1014,11,991,436.0105,0,0,0,0,0,0,0,0,0,0,146,0,0,0,150,186,2,12,230,29,716,480,1014,0,991,436,1918,1918,0,0,2654,2654,0,2654,1106,1106,1e-04,5.4494,34,0,34,0,33,33,0,33,84,27,57,0
"1976-05",41003.0004,39335.8811,1667.1457,29599.5877,NA,NA,NA,2213,2213,1e-04,1071.1781,1094,1094,0,0,1109,307.4425,801.5575,307.4425,321,0,321,0,52,1742,665,1878,416,1374.9999,1167,1854,1796,3855,1054,4025.0002,2109,52,1513.5548,664.9999,1878,416,1374.9999,1136.3075,1854.0001,1724.8525,3855,1054,4025.0002,2109.0259,0,228.4452,1e-04,0,0,0,30.6925,0,71.1474,0,0,0,0,52,1285.1096,664.9999,1878,416,1374.9999,1136.3075,1854.0001,1724.8525,3855,1054,4025.0002,2109,3977.0002,3977.0007,0,0,2915,2915,0,2915,6526,6469.5332,56.4666,3174.5334,126,0,126,0,241,241,0,241,493,461.1638,31.8362,461.1638
"1976-06",44623.9983,36358.4354,8265.6115,28357.5822,NA,NA,NA,1845,1844.9999,1e-04,608.1411,1054,953.9484,100.0516,0,1062,344.7625,717.2375,297.525,170,0,170,0,73,2604,1102,1991.9998,711,1780,1458,2478,1472,3867.9995,1302,3683.9998,3243,73,1363.7092,606.1648,1991.9998,711,1780,1082.5853,2478.0002,1163.6841,3867.9995,1302,3684,3243.0486,0,1240.2908,495.8352,0,0,0,375.4147,0,308.316,0,0,0,0,73,1243.6545,536.3295,1991.9998,711,1780,980.6424,2478.0002,855.368,3867.9995,1302,3684,3243.0002,5642,1093.0182,4548.981,0,3190.9998,3190.9998,0,3190.9998,4988.9995,4977.5151,11.4846,907.9222,298,0,298,0,233,233,0,233,373,373,0,373
"1976-07",45521.0001,28550.3821,16970.6847,23392.79,NA,NA,NA,2462,1439.9587,1022.0413,570.7423,1354.0001,1071.333,282.6671,0,1124,389.6956,734.3043,307.4425,146,0,146,0,36,2482.0002,652,1898,591.9999,1718,1408,2840.0002,1858,3782,1276,3310,2503,36,278.758,364.9799,1898,417.1154,1718,0,2840.0002,598.4698,3781.9998,1276,3310,2503.0669,0,2203.2422,287.0201,0,174.8846,0,1408,0,1259.53,2e-04,0,0,0,36,278.758,293.3001,1898,287.1513,1718,0,2840.0002,434.3958,3781.9998,1276,3310,2503,7277.9995,0,7277.9995,0,3363,3363,0,3363,4752,2769.0046,1982.9954,0,192,0,192,0,180,180,0,180,315,315,0,315
"1976-08",33328.9994,18833.415,14495.633,17306.0139,NA,NA,NA,2135.9998,795.4349,1340.5649,541.7419,1024,882.36,141.64,0,947,382,564.9999,382,110,0,110,0,20,1358,499,1037.9999,324,978,780,2114,1362,2380,716,2958.9998,1892,20,134.6576,293.3001,950.7,287.1513,978.0001,0,2114,510.6998,2380,546.0633,2958.9998,1892.0481,0,1223.3424,205.6998,87.3,36.8487,0,780,0,851.3002,0,169.9367,0,0,20,134.6576,293.3001,863.4,287.1513,978.0001,0,2114,510.6998,2380,402.0633,2958.9998,1892,5528,0,5528,0,3189,3189,0,3189,3518,160,3358.0002,0,98,0,98,0,121,121,0,121,238,238,0,238
"1976-09",22858.9999,14372.3669,8494.5413,13583.7587,NA,NA,NA,815.9999,410.3879,405.6121,410.3879,594,594,0,0,800,297.525,502.475,297.525,67,0,67,0,0,1054,391,806,252,724,592,1616,790,1823,526,2212,1826,7.89,169.9742,283.8389,603.235,252,724.0001,0,1616,608.3684,1823,224.1293,2212,1826.0182,0,884.0258,107.1612,202.765,0,0,592,0,181.6316,0,301.8707,0,0,0,169.9742,283.8389,416.535,252,724.0001,0,1616,608.3684,1823,224.1293,2212,1826,3226,0,3226,0,2464,2464,0,2464,1966,0,1966,0,58,0,58,0,80,80,0,80,176,176,0,176
"1976-10",13885,10409.4083,3475.5976,9913.4023,NA,NA,NA,477,295.217,181.783,295.217,435,435,0,0,717,258,459,258,24,0,24,0,0,680,220,520.0001,162,458,364,970,453,1228,320,1296.9999,1344,0,267.7252,220,520.0001,162,458,0,970,453,1228,158.4601,1296.9999,1344.006,0,412.2748,0,0,0,0,364,0,0,0,161.5399,0,0,0,267.7252,220,520.0001,162,458,0,970,453,1228,158.4601,1296.9999,1344,1220,0,1220,0,2250,2250,0,2250,684,61,622.9999,0,30,0,30,0,6,6,0,6,26,26,0,26
"1976-11",1869,1643.7024,225.2976,1532.7024,NA,NA,NA,0,0,0,0,111,111,0,0,273,131,142,131,0,0,0,0,0,103,9,15,14,148,0,2,57,130,10,48,309,0,19.7024,9,15,14,148,0,2,57,130,10,48,309,0,83.2976,0,0,0,0,0,0,0,0,0,0,0,0,19.7024,9,15,14,148,0,2,57,130,10,48,309,0,0,0,0,565,565,0,565,68,68,0,68,0,0,0,0,0,0,0,0,7,7,0,7
"1976-12",488,394.572,93.428,394.572,NA,NA,NA,0,0,0,0,0,0,0,0,72,65,7,65,0,0,0,0,0,105,9,15,17,118,0,0,12,65,0,31,0,0,18.572,9,15,17,118,0,0,12,65,0,31,0,0,86.428,0,0,0,0,0,0,0,0,0,0,0,0,18.572,9,15,17,118,0,0,12,65,0,31,0,0,0,0,0,0,0,0,0,37,37,0,37,0,0,0,0,0,0,0,0,7,7,0,7
"1977-01",269,180.6278,88.3721,180.6278,NA,NA,NA,0,0,0,0,0,0,0,0,34,34,0,34,0,0,0,0,0,105,9,15,0,4,0,0,12,48,5,31,0,0,16.6278,9,15,0,4,0,0,12,48,5,31,0,0,88.3721,0,0,0,0,0,0,0,0,0,0,0,0,16.6278,9,15,0,4,0,0,12,48,5,31,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"1977-02",235,235,0,235,NA,NA,NA,0,0,0,0,0,0,0,0,26,26,0,26,0,0,0,0,0,94,8,14,0,10,0,0,3,45,7,28,0,0,94,8,14,0,10,0,0,3,45,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,8,14,0,10,0,0,3,45,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-03",644,644,0,644,NA,NA,NA,0,0,0,0,0,0,0,0,60,60,0,60,0,0,0,0,0,104,9,15,0,93,0,0,2,97,10,58,46,0,104,9,15,0,93,0,0,2,97,10,58,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,9,15,0,93,0,0,2,97,10,58,46,0,0,0,0,143,143,0,143,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
