"Date","62_AGG_IrrigDemand","62_AGG_IrrigSupply","62_AGG_IrrigShortage","62_AGG_IrrigSupDirectFlow","62_AGG_MunDemand","62_AGG_MunSupply","62_AGG_MunShortage","6200736_D_IrrigDemand","6200736_D_IrrigSupply","6200736_D_IrrigShortage","6200736_D_IrrigSupDirectFlow","6200560_I_IrrigDemand","6200560_I_IrrigSupply","6200560_I_IrrigShortage","6200560_I_IrrigSupDirectFlow","62_ADG013_IrrigDemand","62_ADG014_IrrigDemand","62_ADG015_IrrigDemand","62_ADG016_IrrigDemand","62_ADG017_IrrigDemand","62_ADG018_IrrigDemand","62_ADG013_IrrigSupply","62_ADG014_IrrigSupply","62_ADG015_IrrigSupply","62_ADG016_IrrigSupply","62_ADG017_IrrigSupply","62_ADG018_IrrigSupply","62_ADG013_IrrigShortage","62_ADG014_IrrigShortage","62_ADG015_IrrigShortage","62_ADG016_IrrigShortage","62_ADG017_IrrigShortage","62_ADG018_IrrigShortage","62_ADG013_IrrigSupDirectFlow","62_ADG014_IrrigSupDirectFlow","62_ADG015_IrrigSupDirectFlow","62_ADG016_IrrigSupDirectFlow","62_ADG017_IrrigSupDirectFlow","62_ADG018_IrrigSupDirectFlow","6200812_D_IrrigDemand","6200812_D_IrrigSupply","6200812_D_IrrigShortage","6200812_D_IrrigSupDirectFlow","62CSUB_M_MunDemand","62CSUB_M_MunSupply","62CSUB_M_MunShortage","62MSUB_M_MunDemand","62MSUB_M_MunSupply","62MSUB_M_MunShortage","62USUB_M_MunDemand","62USUB_M_MunSupply","62USUB_M_MunShortage","62_AMG001_MunDemand","62_AMG001_MunSupply","62_AMG001_MunShortage","62U_MY_MunDemand","62U_MY_MunSupply","62U_MY_MunShortage","62CSUB_I_MunDemand","62L_MY_MunDemand","62MSUB_I_MunDemand","62USUB_I_MunDemand","62CSUB_I_MunSupply","62L_MY_MunSupply","62MSUB_I_MunSupply","62USUB_I_MunSupply","62CSUB_I_MunShortage","62L_MY_MunShortage","62MSUB_I_MunShortage","62USUB_I_MunShortage"
"1993-05",14725.9995,13670.6926,1289.032,10695.9644,128,128,0,100,100,0,100,2741,2950.7246,0,0,1389.0001,1935.9999,1937,2739.9998,240,3509.9998,1389.0002,1935.9999,1936.9999,2739.9998,264,2220.9683,0,0,1e-04,0,0,1289.0319,1389.0002,1935.9999,1936.9999,2739.9998,240,2220.9646,133,133,0,133,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-06",34812.9995,31870.3845,2942.6746,24601.3208,128,127.9358,0.0642,357,357,0,357,7268.9995,7269.0586,0,0,6533,4453,3736,5943,630,5092,6533,4453,3736.0002,5943,630,2149.3257,0,0,0,0,0,2942.6746,6533,4453,3736.0002,5943,630,2149.3206,800,799.9999,1e-04,799.9999,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-07",30887.9995,27678.6107,3209.4566,20492.5389,128,128,0,180,180,0,180,7185.9995,7186.0674,0,0,6738,4037.0002,3545.9998,3608,624.9999,4518,6461.2695,4037.0002,3545.9998,3608,624.9999,1589.4822,276.7301,0,0,0,0,2928.5181,6461.2695,4037.0002,3545.9998,3608,624.9999,1589.4778,450,445.7916,4.2084,445.7916,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-08",13950.9995,12520.1796,1551.4276,6899.5701,128,128,0,60,60,0,60,5499.9995,5601.207,0,0,1290,694,2277,1063,437,2550,1290.0001,713.4,2277,1063,437,998.5724,0,0,0,0,0,1551.4276,1290.0001,694,2277,1063,437,998.5699,80,80,0,80,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-09",7946,6940.4352,1241.3901,3799.6077,128,127.9358,0.0642,33,33,0,33,2905,3018.8254,0,0,466,510,1048,553.9999,267,2106,512.6,561,1048,578.4,267,864.6098,0,0,0,0,0,1241.3901,466,510,1048,553.9999,267,864.6077,57,57,0,57,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-10",2387,2400.8026,0,1954,128,128,0,0,0,0,0,433,433.002,0,0,162,138,667,335,83,562,162,151.8,667,335,83,562.0006,0,0,0,0,0,0,162,138,667,335,83,562,7,7,0,7,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-11",8,8,0,8,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-12",14,14,0,14,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-01",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-02",10,10,0,10,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-03",11,11,0,11,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-04",1440,1495.0856,0,1404,128,119.01,8.99,0,0,0,0,36,57.285,0,0,144,158,184,230,46,642,158.4,173.8,184,230,49.6,642.0006,0,0,0,0,0,0,144,158,184,230,46,642,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-05",16775.9998,15726.479,1409.0319,12290.9641,128,128,0,120,120,0,120,3076,3435.5112,0,0,1994.9999,2098,1988.9999,3383.9998,317,3630.0002,1994.9999,2098,1988.9999,3383.9998,317,2220.9683,0,0,0,0,0,1409.0319,1994.9999,2098,1988.9999,3383.9998,317,2220.9646,167,167,0,167,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-06",36328.001,32580.2783,3747.7906,24177.2056,128,119.01,8.99,344,344,0,344,8403,8403.0674,0,0,6205.0005,4238.0005,4357,5943,652,5286,6205.0005,4238.001,4357,5943,652,1538.2095,0,0,0,0,0,3747.7905,6205.0005,4238.001,4357,5943,652,1538.2042,900,899.9999,1e-04,899.9999,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-07",28817.0001,22664.5896,6642.4849,15411.5106,128,122.977,5.023,220,97.1518,122.8482,97.1518,6763,7253.0742,0,0,5300,3053,3862,3506,679,4934,3490.0237,3053,3862.0002,3506.0002,679,682.5272,1809.9762,0,0,0,0,4251.4727,3490.0237,3053,3862.0002,3506.0002,679,682.5224,500.0001,41.8122,458.1879,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-08",12283,10997.3024,1429.4756,5767.5224,128,122.977,5.023,63,63,0,63,5086,5180.978,0,0,1102,488,2125,874,363,2112,1102,536.8,2125,874,363,682.5244,0,0,0,0,0,1429.4756,1102,488,2125,874,363,682.5224,70,70,0,70,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-09",8169.9999,7166.1508,1163.4927,4456.5054,128,127.9358,0.0642,115,115,0,115,2550,2634.6436,0,0,400,646,1911.9999,440,226,1824,440,646,1911.9999,475,226,660.5073,0,0,0,0,0,1163.4927,400,646,1911.9999,440,226,660.5056,57,57,0,57,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-10",3951,3951.0044,0,3129,128,128,0,10,10,0,10,822.0001,822.0037,0,0,227,535,1154,370,111,622,227,535,1154,370,111,622.0007,0,0,0,0,0,0,227,535,1154,370,111,622,100,100,0,100,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-11",8,8,0,8,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-12",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-01",0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-02",10,10,0,10,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-03",16,16,0,16,128,128,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-04",129,129,0,129,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,8,65,56,0,0,0,8,65,56,0,0,0,0,0,0,0,0,0,8,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-05",11421.0003,10375.0149,1240.5196,9170.4777,128,122.977,5.023,40,40,0,40,1010.0001,1204.5344,0,0,1132,1577,1579,2927,259,2830.0002,1132,1577,1578.9999,2927,259,1589.4806,0,0,1e-04,0,0,1240.5195,1132,1577,1578.9999,2927,259,1589.4778,67,67,0,67,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-06",31233.0005,29077.0956,2236.6753,24691.3212,128,127.9358,0.0642,382,382,0,382,4305,4385.77,0,0,6282.0005,5132.9995,3477,6096.0005,572,4386,6282.0005,5132.9995,3477.0002,6096.0005,572,2149.325,0,0,0,0,0,2236.6753,6282.0005,5132.9995,3477.0002,6096.0005,572,2149.3206,600,599.9999,1e-04,599.9999,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-07",32454,30476.7595,2413.0315,24365.9644,128,128,0,331,331,0,331,5675,6110.7905,0,0,7144,4631,5333,3581,675,4634,7144,4631,5332.9995,3581.0002,675,2220.9692,0,0,5e-04,0,0,2413.031,7144,4631,5332.9995,3581.0002,675,2220.9646,450,450,0,450,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-08",18595,17283.5521,1380.5195,9773.478,128,128,0,40,40,0,40,7441,7441.0713,0,0,1500,690,3894,1449,511,2970,1500,758.9999,3894.0002,1449,511,1589.4806,0,0,0,0,0,1380.5195,1500,690,3894.0002,1449,511,1589.4778,100,100,0,100,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-09",10108.0001,9299.2916,921.9412,5008.0569,128,127.9358,0.0642,79,79,0,79,4178,4178.0327,0,0,460,504,1885.0001,568,263,2100,506,554.4,1885,584.8,263,1178.059,0,0,1e-04,0,0,921.9411,460,504,1885,568,263,1178.0569,71,71,0,71,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-10",2783.0001,2797.4033,0,2183.0001,128,128,0,0,0,0,0,600,600.0027,0,0,169,144,854,345,87,584.0001,169,158.4,854,345,87,584.0006,0,0,0,0,0,0,169,144,854,345,87,584.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-11",0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-12",14,14,0,14,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-01",11,11,0,11,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-02",0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-03",11,11,0,11,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-04",1028,1064.5203,0,996,128,127.9358,0.0642,0,0,0,0,32,50.92,0,0,84,92,108,133,207,372,92.4,101.2,108,133,207,372.0004,0,0,0,0,0,0,84,92,108,133,207,372,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-05",14580.0001,13806.6669,1299.0317,10680.9648,128,128,0,100,100,0,100,2600,3101.8984,0,0,1379,1923.0001,1926,2727,238,3520,1379.0001,1923.0001,1926,2727,261.8,2220.9683,0,0,0,0,0,1299.0317,1379.0001,1923.0001,1926,2727,238,2220.9646,167,167,0,167,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-06",34055.9995,30180.2773,3875.7903,22723.2036,128,127.9358,0.0642,333,333,0,333,7457,7457.0684,0,0,5327,4279.9995,4039,5636,669.9999,5414,5327,4279.9995,4039,5636,669.9999,1538.2096,0,0,0,0,0,3875.7903,5327,4279.9995,4039,5636,669.9999,1538.2042,900,899.9999,1e-04,899.9999,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-07",32980,26975.9331,6534.635,18699.3605,128,122.977,5.023,260,97.1518,162.8482,97.1518,7746,8276.5674,0,0,6475,3621,4238,3850,746,5444,4598.5386,3621,4238,3850.0002,746,1506.8629,1876.4618,0,0,0,0,3937.1372,4598.5386,3621,4238,3850.0002,746,1506.8577,600,41.8122,558.1878,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-08",17238.0001,14884.4463,2483.6624,7678.3348,128,128,0,40,40,0,40,7076,7134.3086,0,0,1788,717.9999,2591.0002,1284.9999,532,3108,1788.0001,789.8,2591.0002,1284.9999,532,682.5253,0,0,0,0,0,2425.4746,1788.0001,717.9999,2591.0002,1284.9999,532,682.5224,100,41.8122,58.1878,41.8122,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-09",6496,5607.9475,1013.4929,3414.5054,128,127.9358,0.0642,20,20,0,20,2068,2083.4404,0,0,370,404,1261,406,250,1674,407,444.4,1260.9999,438.6,250,660.5072,0,0,1e-04,0,0,1013.4928,370,404,1260.9999,406,250,660.5056,43,43,0,43,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-10",2254,2265.4019,0,1943,128,128,0,0,0,0,0,311,311.0014,0,0,133,114,743,404,87,462,133,125.4,743,404,87,462.0005,0,0,0,0,0,0,133,114,743,404,87,462,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-11",8,8,0,8,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-12",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-01",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-02",10,10,0,10,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-03",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-04",1254,1274.2004,0,1254,128,127.9358,0.0642,0,0,0,0,0,0,0,0,86,94,527,136,27,384,94.6,103.4,527,136,29.2,384.0004,0,0,0,0,0,0,86,94,527,136,27,384,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-05",14878.0003,13805.237,1151.032,11569.965,128,128,0,100,100,0,100,2157.0002,2235.2686,0,0,1329,2081,2693,2627,355,3372,1329.0001,2081,2693,2627.0002,355,2220.968,0,0,0,0,0,1151.032,1329.0001,2081,2693,2627.0002,355,2220.9646,164,164,0,164,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-06",39825,35656.0271,4213.0678,30263.9275,128,127.9358,0.0642,267,267,0,267,5348,5392.0947,0,0,7546,5643,4532,9203,785,4804,7546,5642.9995,4532,7644.6074,785,2149.3254,0,5e-04,0,1558.3926,0,2654.6748,7546,5642.9995,4532,7644.6074,785,2149.3206,1697,1697,0,1697,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-07",34062.0005,30730.6007,3374.5176,24158.4783,128,128,0,220,220,0,220,6529,6572.1177,0,0,6727,4303,4639,5050,808,4964.0005,6727,4303.0005,4639,5050,808,1589.4825,0,0,0,0,0,3374.5176,6727,4303.0005,4639,5050,808,1589.4778,822.0001,822,1e-04,822,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-08",16693,15971.5339,776.5201,9588.4775,128,128,0,32,32,0,32,6328,6328.0542,0,0,1517,550,3150.9998,2014,665,2366.0002,1517,605,3150.9998,2014,665,1589.48,0,0,0,0,0,776.5201,1517,550,3150.9998,2014,665,1589.4778,70,70,0,70,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-09",9874,9306.7043,656.5277,5229.4705,128,127.9358,0.0642,33,33,0,33,3988,3988.032,0,0,426,466,1936,645,373,1950,468.6,512.6,1936,645,373,1293.4723,0,0,0,0,0,656.5277,426,466,1936,645,373,1293.4705,57,57,0,57,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-10",3385.0002,3395.4029,0,2885.0001,128,128,0,0,0,0,0,500.0001,500.0023,0,0,227,104,1606.0001,250,276,422,227,114.4,1606.0001,250,276,422.0004,0,0,0,0,0,0,227,104,1606.0001,250,276,422,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-11",0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-12",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-01",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-02",10,10,0,10,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-03",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-04",496,503.8002,0,496,128,119.01,8.99,0,0,0,0,0,0,0,0,38,40,135,61,56,166,41.8,44,135,61,56,166.0002,0,0,0,0,0,0,38,40,135,61,56,166,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-05",18217.9996,16406.4872,2306.5186,13478.4775,128,128,0,100,100,0,100,2433,2902.6057,0,0,1545.9999,2155,2221.9998,5430,269,3896,1546,2155,2221.9998,5430,294.4,1589.4817,0,0,0,0,0,2306.5186,1546,2155,2221.9998,5430,269,1589.4778,167,167,0,167,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-06",36472.0005,31272.8798,5199.1828,24889.8126,128,127.9358,0.0642,300,300,0,300,6383,6383.062,0,0,5476,4247,4221.0005,9034,663,5348,5476,4247.0005,4221.0005,7644.6074,663,1538.2095,0,0,0,1389.3922,0,3809.7905,5476,4247.0005,4221.0005,7644.6074,663,1538.2042,800,799.9999,1e-04,799.9999,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-07",32560.0001,29701.6962,3208.5183,22206.4774,128,128,0,318,318,0,318,7145,7495.2144,0,0,5130,2958,3738,7315,658,4798,5130,2958,3738,7314.9995,658,1589.4823,0,0,0,5e-04,0,3208.5178,5130,2958,3738,7314.9995,658,1589.4778,500.0001,500.0001,0,500.0001,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-08",17398.0002,15484.2236,1976.4395,7284.558,128,122.977,5.023,67,67,0,67,8137.0005,8137.063,0,0,1516,626,2083,1716,463,2709.9998,1516.0001,688.6,2083,1716,463,733.5604,0,0,0,0,0,1976.4395,1516.0001,626,2083,1716,463,733.5579,80,80,0,80,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-09",11492,9700.9568,1953.4918,4234.5056,128,127.9358,0.0642,47,47,0,47,5304,5304.0488,0,0,568,620,1276,641,322,2614,624.7999,682,1276,684.6,322,660.5081,0,0,0,0,0,1953.4918,568,620,1276,641,322,660.5056,100,100,0,100,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-10",3025.0001,3035.6031,0,2447.0001,128,128,0,0,0,0,0,578.0001,578.0026,0,0,329,106,841,617.0001,118,436,329,116.6,841,617.0001,118,436.0004,0,0,0,0,0,0,329,106,841,617.0001,118,436,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-11",8,8,0,8,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-12",14,14,0,14,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-01",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-02",10,10,0,10,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-03",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-04",461,461,0,461,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,332,129,0,0,0,0,332,129,0,0,0,0,0,0,0,0,0,0,332,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
