id,name,admin,str,on_off,dest_id,dest_ac,sou1_id,sou1_ac,sou2_id,sou2_ac,type,reuse_plan,div_type,opr_loss,limit,io_beg,io_end,reservoir_id
50036680.67,Opr GMContract - DERBY,47481.12658,0.,1,5300555_D,1,5003668,9,0,0,4,NA,NA,0,0,0,9999 Reservoir Exchange to a,5003668-9
50036680.68,Opr GMContract - DERBY,47481.12659,0.,1,5300555_D,1,5003668,6,0,0,4,NA,NA,0,0,0,9999 Reservoir Exchange to a,5003668-6
50036680.69,Opr GMCont - COON PIPE,46995.00001,0.,0,7201339,1,5003668,5,0,0,4,NA,NA,0,0,0,9999 Reservoir Exchange to a,5003668-5
50036680.70,Opr GMCont - COON PIPE,46995.00003,0.,0,7201339,1,5003668,9,0,0,4,NA,NA,0,0,0,9999 Reservoir Exchange to a,5003668-9
50036680.71,Opr GMCont - COON PIPE,46995.00004,0.,0,7201339,1,5003668,6,0,0,4,NA,NA,0,0,0,9999 Reservoir Exchange to a,5003668-6
50036680.72,Opr GM-Agg Cont Users,48966.00001,0.,1,36GMCON,1,5003668,5,0,0,4,NA,NA,0,0,0,9999 Reservoir Exchange to a,5003668-5
50036680.73,Opr GM-Agg Cont Users,48966.00003,0.,1,36GMCON,1,5003668,9,0,0,4,NA,NA,0,0,0,9999 Reservoir Exchange to a,5003668-9
50036680.74,Opr GM-Agg Cont Users,48966.00004,0.,1,36GMCON,1,5003668,6,0,0,4,NA,NA,0,0,0,9999 Reservoir Exchange to a,5003668-6
50036680.75,Opr Wolf HUP Surp->USFWS,99999.93006,12.,1,7202003,1,5003668,5,0,0,27,NA,Diversion,0,2,0,9999 Reservoir or ReUse Plan,5003668-5
50036680.76,Opr Wolf HUPSurp2->USFWS,99999.93006,12.,1,7202003,1,5003668,9,0,0,27,NA,Diversion,0,2,0,9999 Reservoir or ReUse Plan,5003668-9
50036680.77,Opr Wolf HUPSurp3->USFWS,99999.93006,12.,1,7202003,1,5003668,6,0,0,27,NA,Diversion,0,2,0,9999 Reservoir or ReUse Plan,5003668-6
50036680.78,Opr Excess HUP Release,100000.00000,12.,1,5003668HU,1,5003668,5,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,5003668-5
50036680.79,Opr Excess HUP Release2,100000.00000,12.,1,5003668HU,1,5003668,9,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,5003668-9
50036680.80,Opr Excess HUP Release3,100000.00000,12.,1,5003668HU,1,5003668,6,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,5003668-6
50036680.81,Opr GM=>Molina,46673.99994,1.,1,72_UWCD,1,5003668,5,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5003668-5
50036680.82,Opr GM=>Molina,46673.99996,1.,1,72_UWCD,1,5003668,9,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5003668-9
50036680.83,Opr GM=>Molina,46673.99997,1.,1,72_UWCD,1,5003668,6,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5003668-6
50036680.84,Opr GM=>Plateau,46673.99994,1.,1,72_UWCD,1,5003668,5,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5003668-5
50036680.85,Opr GM=>Plateau,46673.99996,1.,1,72_UWCD,1,5003668,9,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5003668-9
50036680.86,Opr GM=>Plateau,46673.99997,1.,1,72_UWCD,1,5003668,6,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5003668-6
50036680.87,Opr GM=>Ute Col Riv,46673.99994,1.,1,72_UWCD,1,5003668,5,0,0,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5003668-5
50036680.88,Opr GM=>Ute Col Riv,46673.99996,1.,1,72_UWCD,1,5003668,9,0,0,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5003668-9
50036680.89,Opr GM=>Ute Col Riv,46673.99997,1.,1,72_UWCD,1,5003668,6,0,0,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5003668-6
51036860.01,Opr MCkRes->VailIrDivSys,31259.30134,1.,1,5100941,1,5103686,2,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,5103686-2
51036860.02,Opr MCrkRes to 5100728,31259.30134,0.,1,5100728,1,5103686,1,0,0,3,NA,NA,0,0,0,9999 Reservoir Release to Car,5103686-1
51036860.03,Opr MCrkRes to Moffat,31259.30134,0.,1,5104655,1,5103686,1,0,0,3,NA,NA,0,0,0,9999 Reservoir Release to Car,5103686-1
51036860.04,Opr MCrkRes to target,99999.99999,0.,1,0,0,5103686,0,0,0,9,NA,NA,0,0,0,9999 Reservoir Release to Tar,5103686
51006390.01,Opr JimCrk to MoffatTun,30870.26117,0.,1,5104655,1,5100639.01,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,5100639.01-1
51013100.01,Opr Vasquez - MoffatTun,30870.26117,0.,1,5104655,1,5101310.01,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,5101310.01-1
5101309_D0.1,Opr StLouis - MoffatTun,30870.26117,0.,1,5104655,1,5101309_D.01,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,5101309_D.01-1
5101309_D0.2,Opr StLouis - MoffatTun,30870.26117,0.,1,5104655,1,5101309_D.02,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,5101309_D.02-1
51012690.01,Opr RanchCkto MoffatTun,30870.26117,0.,1,5104655,1,5101269.01,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,5101269.01-1
51046030.01,Opr JonesPasstoMoffatTun,30870.26117,0.,1,5104655,1,5104603.01,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,5104603.01-1
51007280.01,Opr EngRCrkto MoffatTun,31259.30133,0.,1,5104655,1,5100728.01,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,5100728.01-1
51037090.01,Opr WilliamsFork to Hend,31359.00002,0.,1,5101070,1,5103709,2,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-2
51037090.02,Opr WFRes - Roberts Tunn,35927.00006,0.,1,3604684,1,5103709,1,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-1
51037090.03,Opr WFRes - Dillon Exch,35927.00007,0.,1,3604512,1,5103709,1,0,0,5,NA,NA,0,0,0,9999 Reservoir Exchange to St,5103709-1
51037090.04,Opr WFRes - Jim Creek Ex,30870.26118,0.,0,5100639,1,5103709,1,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-1
51037090.05,Opr WFRes - Vasquez Ex,30870.26118,0.,0,5101310,1,5103709,1,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-1
51037090.06,Opr WFRes - St.Louis Ex,30870.26118,0.,0,5101309_D,1,5103709,1,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-1
51037090.07,Opr WFRes - Ranch Cr Ex,30870.26118,0.,0,5101269,1,5103709,1,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-1
51037090.08,Opr WFRes - Gumlick Ex,30870.26118,0.,0,5104603,1,5103709,1,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-1
51037090.09,Opr WFRes - Jim Creek Ex,30870.26118,0.,1,51006390.01,1,5103709,1,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,5103709-1
51037090.10,Opr WFRes - Vasquez Ex,30870.26118,0.,1,51013100.01,1,5103709,1,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,5103709-1
51037090.11,Opr WFRes - St.Louis Ex,20676.16802,0.,1,5101309_D0.1,1,5103709,1,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,5103709-1
51037090.12,Opr WFRes - St.Louis Ex,30870.26118,0.,1,5101309_D0.2,1,5103709,1,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,5103709-1
51037090.13,Opr WFRes - Ranch Cr Ex,30870.26118,0.,1,51012690.01,1,5103709,1,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,5103709-1
51037090.14,Opr WFRes - Gumlick Ex,30870.26118,0.,1,51046030.01,1,5103709,1,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,5103709-1
51037090.15,Opr Williams Fork target,99999.99999,0.,1,0,0,5103709,0,0,0,9,NA,NA,0,0,0,9999 Reservoir Release to Tar,5103709
51037090.18,Opr_Den1_to_GMRepl_Book,1.00019,12.,1,5103709,4,5103709,1,3604684PL,0,34,NA,NA,0,0,0,9999 Reservoir to Reservoir T,5103709-1
51037090.19,Opr_Den1_to_GMRepl_Book2,1.00020,12.,1,5103709,4,5103709,1,3604512PL,0,3,4 NA,NA,0,0,0,9999 Reservoir to Reservoir T,5103709-1
51037090.20,Opr_Den1_to_GMRepl_BookCSU,1.00032,12.,1,5103709,1,5103709,1,3603570PL,0,34,3604512PL,Diversion,0,2,0,9999 Reservoir to Reservoir T,5103709-1
51037090.21,Opr_Den1_to_GMRepl_Book2CSU,1.00033,12.,1,5103709,1,5103709,1,3604683PL,0,34,3604512PL,NA,0,2,0,9999 Reservoir to Reservoir T,5103709-1
51037090.22,Opr_Den2_to_GMRepl_Book,1.00023,12.,1,5103709,5,5103709,1,3604684PL,0,34,NA,NA,0,0,0,9999 Reservoir to Reservoir T,5103709-1
51037090.23,Opr_Den2_to_GMRepl_Book2,1.00024,12.,1,5103709,5,5103709,1,3604512PL,0,3,4 NA,NA,0,0,0,9999 Reservoir to Reservoir T,5103709-1
51037090.24,Opr GreenMtn - Granby Ex,31258.00006,0.,1,5104055,-2,5103709,4,0,0,5,NA,NA,0,0,0,9999 Reservoir Exchange to St,5103709-4
51037090.25,Opr GreenMtn - Granby Ex,31258.00010,0.,1,5104055,-2,5103709,5,0,0,5,NA,NA,0,0,0,9999 Reservoir Exchange to St,5103709-5
51037090.26,Opr GreenMtn-WillowCr Ex,31258.00013,0.,1,5103710,-2,5103709,4,0,0,5,NA,NA,0,0,0,9999 Reservoir Exchange to St,5103709-4
51037090.27,Opr GreenMtn-WillowCr Ex,31258.00016,0.,1,5103710,-2,5103709,5,0,0,5,NA,NA,0,0,0,9999 Reservoir Exchange to St,5103709-5
51037090.28,Opr GreenMtn-ShadowMtnEx,31258.00020,0.,1,5103695,-2,5103709,4,0,0,5,NA,NA,0,0,0,9999 Reservoir Exchange to St,5103709-4
51037090.29,Opr GreenMtn-ShadowMtnEx,31258.00023,0.,1,5103695,-2,5103709,5,0,0,5,NA,NA,0,0,0,9999 Reservoir Exchange to St,5103709-5
51037090.30,Opr GM-WillowCr Feeder,31258.00027,0.,1,51009580.01,1,5103709,4,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,5103709-4
51037090.31,Opr GM-WillowCr Feeder,31258.00030,0.,1,51009580.01,1,5103709,5,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,5103709-5
51037090.32,Opr GMT-Silt Project,39041.00002,1.,1,3903505_I,1,5103709,4,0,1,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,5103709-4
51037090.33,Opr GMT-Silt Project,39041.00005,1.,1,3903505_I,1,5103709,5,0,1,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,5103709-5
51037090.34,Opr WFRes Hup1->Shoshone,99999.89998,0.,0,5300584P,1,5103709,4,0,0,1,NA,NA,0,0,0,9999 Reservoir Release to Ins,5103709-4
51037090.35,Opr WFRes Hup2->Shoshone,99999.89999,0.,0,5300584P,1,5103709,5,0,0,1,NA,NA,0,0,0,9999 Reservoir Release to Ins,5103709-5
51037090.36,Opr WFRes Replace1(hist),48965.99995,0.,0,0,1,5103709,4,0,0,10,NA,NA,0,0    19,85,1996 General Reservoir Replac,5103709-4
51037090.37,Opr WFRes Replace2(hist),48965.99998,0.,0,0,1,5103709,5,0,0,10,NA,NA,0,0    19,85,1996 General Reservoir Replac,5103709-5
51037090.44,Opr WFRes Replace1(futr),46673.99995,0.,1,0,1,5103709,4,0,0,10,NA,NA,0,2,0,9999 Gen'l Replacement Releas,5103709-4
51037090.45,Opr WFRes Replace2(futr),46673.99998,0.,1,0,1,5103709,5,0,0,10,NA,NA,0,2,0,9999 Gen'l Replacement Releas,5103709-5
51037090.46,Opr WFRes=>Govt Highl(futr),46673.99995,1.,1,7200646_I,1,5103709,4,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-4
51037090.47,Opr WFRes=>Govt Highl(futr),46673.99998,1.,1,7200646_I,1,5103709,5,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-5
51037090.48,Opr WFRes=>OMID Irr (futr),46673.99995,1.,1,7200813,1,5103709,4,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-4
51037090.49,Opr WFRes=>OMID Irr (futr),46673.99998,1.,1,7200813,1,5103709,5,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-5
51037090.50,Opr WFRes=>OMID Pump (futr),46673.99995,1.,1,7200813PP,1,5103709,4,0,0,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-4
51037090.51,Opr WFRes=>OMID Pump (futr),46673.99998,1.,1,7200813PP,1,5103709,5,0,0,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-5
51037090.52,Opr GM-Vail(muni)-nonirr,42420.41368,0.,1,37VAILMUN,1,5103709,4,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-4
51037090.53,Opr GM-Vail(muni)-nonirr,42420.41371,0.,1,37VAILMUN,1,5103709,5,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-5
51037090.54,Opr GMCont - ATKINSON,49308.48662,0.,1,3800516,1,5103709,4,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-4
51037090.55,Opr GMCont - ATKINSON,49308.48665,0.,1,3800516,1,5103709,5,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-5
51037090.56,Opr GMContract - NEEDHAM,46751.42643,0.,1,3800902,1,5103709,4,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-4
51037090.57,Opr GMContract - NEEDHAM,46751.42646,0.,1,3800902,1,5103709,5,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-5
51037090.58,Opr GMContract - DERBY,47481.12657,0.,1,5300555_D,1,5103709,4,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-4
51037090.59,Opr GMContract - DERBY,47481.12660,0.,1,5300555_D,1,5103709,5,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-5
51037090.60,Opr GMCont - COON PIPE,46995.00002,0.,0,7201339,1,5103709,4,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-4
51037090.61,Opr GMCont - COON PIPE,46995.00005,0.,0,7201339,1,5103709,5,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-5
51037090.62,Opr GM-Agg Cont Users,48966.00002,0.,1,36GMCON,1,5103709,4,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-4
51037090.63,Opr GM-Agg Cont Users,48966.00005,0.,1,36GMCON,1,5103709,5,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,5103709-5
51037090.64,Op WFRes HUP Surp->USFWS,99999.93005,12.,1,7202003,1,5103709,4,0,0,27,NA,Diversion,0,2,0,9999 Reservoir or ReUse Plan,5103709-4
51037090.65,Op WFRes HUPSurp2->USFWS,99999.93005,12.,1,7202003,1,5103709,5,0,0,27,NA,Diversion,0,2,0,9999 Reservoir or ReUse Plan,5103709-5
51037090.66,Opr Excess HUP Release,100000.00000,12.,1,5103709HU,1,5103709,4,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,5103709-4
51037090.67,Opr Excess HUP Release2,100000.00000,12.,1,5103709HU,1,5103709,5,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,5103709-5
51037090.68,Opr GM=>Molina,46673.99995,1.,1,72_UWCD,1,5103709,4,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-4
51037090.69,Opr GM=>Molina,46673.99998,1.,1,72_UWCD,1,5103709,5,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-5
51037090.70,Opr GM=>Plateau,46673.99995,1.,1,72_UWCD,1,5103709,4,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-4
51037090.71,Opr GM=>Plateau,46673.99998,1.,1,72_UWCD,1,5103709,5,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-5
51037090.72,Opr GM=>Ute Col Riv,46673.99995,1.,1,72_UWCD,1,5103709,4,0,0,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-4
51037090.73,Opr GM=>Ute Col Riv,46673.99998,1.,1,72_UWCD,1,5103709,5,0,0,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,5103709-5
38015940.01,Opr Hunter to Boust Summ,39291.00001,0.,1,3804625SU,1,3801594.01,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,3801594.01-1
38046250.01,Opr Boustead-Boust Summ,39291.00000,0.,1,3804625SU,1,3804625.01,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,3804625.01-1
38046250.02,Opr Boustead-Boust Summ,48577.39291,0.,1,3804625SU,1,3804625.02,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,3804625.02-1
38037130.03,Opr Ruedi exch Boustead,48577.39293,0.,1,38015940.01,1,3803713,2,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,3803713-2
38037130.04,Opr Ruedi exch Boustead,48577.39292,0.,1,38046250.01,1,3803713,2,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,3803713-2
38037130.05,Opr Ruedi exch Boustead,48577.39294,0.,1,38046250.02,1,3803713,2,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,3803713-2
38037130.06,Opr Ruedi-15 Mile Fish,99999.91001,0.,1,7202003_M,1,3803713,5,0,0,2,NA,NA,0,0,0,1997 Reservoir to a Direct Fl,3803713-5
38037130.07,Opr Ruedi-15 Mile Fish 2,99999.91002,0.,1,7202003_M,1,3803713,4,0,0,2,NA,NA,0,0,0,1997 Reservoir to a Direct Fl,3803713-4
38037130.08,Opr Ruedi-15 Mile Fish 3,99999.91003,0.,1,7202003_M,1,3803713,6,0,0,2,NA,NA,0,0,0,1997 Reservoir to a Direct Fl,3803713-6
38037130.09,Opr Ruedi CWCB Fish->USFWS,99999.93002,12.,1,7202003,1,3803713,4,0,0,2,NA,NA,0,0,0,9999 Reservoir Release to Dem,3803713-4
38037130.10,Opr Ruedi Res 5K->USFWS,99999.93004,12.,1,7202003,1,3803713,5,0,0,2,NA,NA,0,0,0,9999 Reservoir Release to Dem,3803713-5
38037130.11,Opr Ruedi 4/5 5k->USFWS,99999.93009,12.,1,7202003,1,3803713,6,0,0,2,NA,NA,0,0,0,9999 Reservoir Release to Dem,3803713-6
38037130.12,Opr Ruedi 5k->Unallocate,99999.93010,12.,1,3803713,5,3803713,6,0,0,6,NA,NA,0,0,0,9999 Paper Exchange Between R,3803713-6
38037130.13,Opr Ruedi Res Round 1 mu,39291.00003,0.,1,3803713M1,1,3803713,1,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,3803713-1
38037130.14,Opr Ruedi Res Round 1 in,39291.00004,0.,1,3803713I1,1,3803713,1,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,3803713-1
38037130.15,Opr Ruedi Res Round 2 mu,39291.00005,0.,1,3803713M2,1,3803713,1,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,3803713-1
38037130.16,Opr Ruedi Res Round 2 in,39291.00006,0.,1,3803713I2,1,3803713,1,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,3803713-1
38037130.18,Opr Ruedi Res target,99999.99999,0.,1,0,0,3803713,0,0,0,9,NA,NA,0,0,0,9999 Reservoir Release to Tar,3803713
72006460.01,Opr GVP - Govt Highline,22729.14519,0.,1,7200646_I,1,7200646.01,0,NA,0,11,NA,NA,0,0,0,9999 Carrier Right to a Ditch,7200646.01
72006460.02,Opr GVP - Govt Highline,22729.19544,0.,1,7200646_I,1,7200646.07,0,NA,0,11,NA,NA,0,0,0,9999 Carrier Right to a Ditch,7200646.07
72006460.03,Opr GVP - Govt Highline,22729.21241,0.,1,7200646_I,1,7200646.04,0,NA,0,11,NA,NA,0,0,0,9999 Carrier Right to a Ditch,7200646.04
72006460.04,Opr GVP - Govt Highline,30895.24988,0.,1,7200646_I,1,7200646.06,0,NA,0,11,NA,NA,0,0,0,9999 Carrier Right to a Ditch,7200646.06
72006460.05,Opr GVP - OMID (IRR),22729.18536,0.,1,7200813,1,7200646.02,0,NA,0,11,NA,NA,0,0,0,9999 Carrier Right to a Ditch,7200646.02
72006460.06,Opr GVP - OMID (IRR),22729.21116,0.,1,7200813,1,7200646.03,0,NA,0,11,NA,NA,0,0,0,9999 Carrier Right to a Ditch,7200646.03
72006460.07,Opr GVP - OMID (PUMP),22729.18536,0.,1,7200813PP,1,7200646.02,0,NA,0,11,NA,NA,0,0,0,9999 Carrier Right to a Ditch,7200646.02
72006460.08,Opr GVP - OMID (PUMP),22729.21116,0.,1,7200813PP,1,7200646.03,0,NA,0,11,NA,NA,0,0,0,9999 Carrier Right to a Ditch,7200646.03
72006460.09,Opr GVP - USA Power,30895.21241,0.,1,7200813PW,1,7200646.05,0,NA,0,11,NA,NA,0,0,0,1996 Carrier Right to a Ditch,7200646.05
72006460.10,Opr GVP-Power (winter),30895.21241,-13.,1,7200813PW,1,7200646.05,1,NA               1,00,45,NA,Diversion,0,0    19,97,9999 Carrier Right to a Ditch,7200646.05-1
72006460.11,Opr GVP-Power  (summer sr),30895.21241,-13.,1,7200813PW,1,7200646.08,1,NA               1,00,45,NA,Diversion,0,0    19,97,9999 Carrier Right to a Ditch,7200646.08-1
37046430.01,Opr Missouri-Homestake,38753.37520,0.,1,3704516,1,3704643.01,1,NA,0,11,NA,NA,0,0,0,9999 Carrier to a Ditch or Re,3704643.01-1
37045160.01,Opr Home Res-Home Tunnel,38753.37521,0.,1,3704614,1,3704516,1,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,3704516-1
37045160.02,Opr Home Res to target,99999.99999,0.,1,0,0,3704516,0,0,0,9,NA,NA,0,0,0,9999 Reservoir Release to Tar,3704516
37045160.03,Opr_C.S._to_GMRepl_Book3,1.00044,12.,1,3704516,3,3704516,1,3604683PL,0,34,NA,NA,0,0,0,9999 Reservoir to Reservoir T,3704516-1
37045160.04,Opr_C.S._to_GMRepl_Book4,1.00045,12.,1,3704516,3,3704516,1,3603570PL,0,34,NA,NA,0,0,0,9999 Reservoir to Reservoir T,3704516-1
37045160.05,Opr GreenMtn - Granby Ex,31258.00008,0.,1,5104055,-2,3704516,3,0,0,5,NA,NA,0,0,0,9999 Reservoir Exchange to St,3704516-3
37045160.06,Opr GreenMtn-WillowCr Ex,31258.00017,0.,1,5103710,-2,3704516,3,0,0,5,NA,NA,0,0,0,9999 Reservoir Exchange to St,3704516-3
37045160.07,Opr GreenMtn-ShadowMtnEx,31258.00024,0.,1,5103695,-2,3704516,3,0,0,5,NA,NA,0,0,0,9999 Reservoir Exchange to St,3704516-3
37045160.08,Opr GM-WillowCr Feeder,31258.00031,0.,1,51009580.01,1,3704516,3,0,0,7,NA,NA,0,0,0,9999 Reservoir to a Carrier b,3704516-3
37045160.09,Opr GMT-Silt Project,39041.00006,1.,1,3903505_I,1,3704516,3,0,1,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,3704516-3
37045160.10,Opr Home Replace (futr),46673.99999,0.,1,0,1,3704516,3,0,0,10,NA,NA,0,2,0,9999 Gen'l Replacement Releas,3704516-3
37045160.11,Opr GM=>Govt Highl(futr),46673.99999,1.,1,7200646_I,1,3704516,3,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,3704516-3
37045160.12,Opr GM=>OMID Irr (futr),46673.99999,1.,1,7200813,1,3704516,3,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,3704516-3
3745160.13,Opr GM=>OMID Pump (futr),46673.99999,1.,1,7200813PP,1,3704516,3,0,0,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,3704516-3
37045160.14,Opr GM-Vail(muni)-nonirr,42420.41372,0.,1,37VAILMUN,1,3704516,3,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,3704516-3
37045160.15,Opr GMCont - ATKINSON,49308.48666,0.,1,3800516,1,3704516,3,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,3704516-3
37045160.16,Opr GMContract - NEEDHAM,46751.42647,0.,1,3800902,1,3704516,3,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,3704516-3
37045160.17,Opr GMContract - DERBY,47481.12661,0.,1,5300555_D,1,3704516,3,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,3704516-3
37045160.18,Opr GMCont - COON PIPE,46995.00006,0.,0,7201339,1,3704516,3,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,3704516-3
37045160.19,Opr GM-Agg Cont Users,48966.00006,0.,1,36GMCON,1,3704516,3,0,0,4,NA,NA,0,0,0,9999 Reservoir Release to Dir,3704516-3
37045160.20,Opr Home HUP Surp->USFWS,99999.93007,12.,1,7202003,1,3704516,3,0,0,27,NA,Diversion,0,2,0,9999 Reservoir or ReUse Plan,3704516-3
37045160.21,Opr Excess HUP Release,100000.00000,12.,1,3704516HU,1,3704516,3,0,0,2,NA,NA,0,0,0,9999 Reservoir to a Direct Fl,3704516-3
37045160.22,Opr GM=>Molina,46673.99999,1.,1,72_UWCD,1,3704516,3,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,3704516-3
37045160.23,Opr GM=>Plateau,46673.99999,1.,1,72_UWCD,1,3704516,3,0,0,28,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,3704516-3
37045160.24,Opr GM=>Ute Col Riv,46673.99999,1.,1,72_UWCD,1,3704516,3,0,0,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,3704516-3
39005630.01,Grass Valley to Full Plan,15458.13715,0.,1,3900563PL,1,3900563.01,100,NA,0,26,NA,Diversion,0,0,0,9999 Direct flow rights to ad,3900563.01-100
6150.  6,150.  6150.  6150.  6150.  6150.  6150.,6150.  6150.  6,150.  6150.,NA,6150.   73800.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
39005630.02,Grass Valley to Full Plan,37503.15066,0.,1,3900563PL,1,3900563.02,100,NA,0,26,NA,Diversion,0,0,0,9999 Direct flow rights to ad,3900563.02-100
1480.  1,480.  1480.  1480.  1480.  1480.  1480.,1480.  1480.  1,480.  1480.,NA,1480.   17760.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
39005630.03,Split Silt Plan,37503.15067,0.,1,563PL,43,3900563PL,1,NA,0,46,NA,Diversion,0,2,0,9999 AcctSplit to Multiple Ow,3900563PL-1
